x,y,z 
55.16396892084539,-80.78629768546945,5.373530468255034
56.06129162135584,-81.45672070004623,5.559150931813061
56.97458329609801,-82.13464784152208,5.741281107506014
57.898853912889535,-82.81984376590931,5.9207232931665565
58.846780448661185,-83.43191246699996,6.133883713640184
59.80580610975962,-84.05130100892615,6.344373101195947
60.77592212136044,-84.67801422461763,6.552156034799278
61.73319689031703,-85.32534302032401,6.8379421945390995
62.69555077390716,-85.97893248487503,7.1222046999598945
63.662978754936404,-86.63878551377697,7.404931038655242
64.63547580088394,-87.30490498506272,7.6861087003945165
65.61303686391706,-87.97729375928367,7.965725177158681
66.59565688089933,-88.65595467951182,8.243767963175856
67.56060788405489,-89.35641679900894,8.527606332210475
68.52596108298607,-90.06188341610036,8.810820436734595
69.49171301294633,-90.77235510989236,9.093405827291878
70.45786020815298,-91.48783245321228,9.375358054444689
71.42439920179147,-92.20831601260772,9.65667266877966
72.41393764119124,-92.93753039767212,9.967609448719898
73.3992045325319,-93.67050608147915,10.278891336267227
74.38019622881934,-94.40724089044576,10.590512716336791
75.35690908894863,-95.14773264499493,10.90246797233369
76.32621072964518,-95.89060874316789,11.215478503453925
77.29498728424466,-96.65721415052558,11.50838797753166
78.25636099112947,-97.42619709953277,11.802328398806788
79.21032754044374,-98.19755348794119,12.097288616378991
80.17213010220662,-98.95768097650188,12.381899195955725
81.12448571946865,-99.71924685887834,12.668011957991649
82.06738901015652,-100.48224509079778,12.955609708731888
83.0032636756998,-101.25535584659809,13.24236421733781
83.92708520488983,-102.0290027815512,13.531123067365217
84.83884644712224,-102.80317816963037,13.821858369807558
85.738540321544,-103.57787428054147,14.114542218996082
86.62615981709466,-104.35308337976785,14.409146692761775
87.51584181472879,-105.12854784780116,14.707958458463242
88.39189124509524,-105.90406891326884,15.008969560426934
89.25429988479263,-106.67963703685993,15.312144375935823
90.10305961032172,-107.45524267747184,15.617447259777427
90.93816239814511,-108.23087629228056,15.92484254450556
91.75960032474623,-109.00652833681072,16.23429454070227
92.60158431158939,-109.78225505193501,16.523884550187564
93.42739423909669,-110.55759100291402,16.815972057244544
94.2370197633868,-111.33252335922249,17.11050669726371
95.03045070731082,-112.10703929260193,17.407438071032818
95.8076770605573,-112.88112597719316,17.70671574525723
96.5686889797557,-113.65477058966883,18.00828925308056
97.35799688320843,-114.42622290051783,18.253638125054675
98.12923420581278,-115.19681628436115,18.50164318320494
98.88238911875116,-115.96653506261933,18.752240819341782
99.61489427634216,-116.73495252627936,19.005747974117092
100.40910519963393,-117.5228029423685,19.15892267184215
101.18305271066842,-118.3094243814764,19.315159507045518
101.93672184005449,-119.09479935765408,19.47437657588005
102.70944172799533,-119.88148233352204,19.600021480563644
103.46051866157921,-120.66648503447048,19.728899697342605
104.18993620700662,-121.44978752353005,19.860916992092033
104.89767835490355,-122.23136989445767,19.99597905113921
105.58372952063463,-123.01121227212724,20.133991483114873
106.26767106734816,-123.8208996912986,20.256749486235737
106.93042434540153,-124.62833230614237,20.382390257294304
107.57197492664882,-125.43349306605492,20.510822714796564
108.19230878205838,-126.23636496126495,20.64195570727688
108.79141228197618,-127.03693102315411,20.775698015016975
109.36927219638162,-127.83517432457697,20.911958351766213
109.94032600404589,-128.6259321995259,21.019764171752584
110.4921995624667,-129.41479359757713,21.129712942214503
111.0248819276042,-130.20174858769744,21.241729442315055
111.53836245234055,-130.98678726752797,21.355738404851834
112.03263078664352,-131.76989976353784,21.471664517424248
112.47243525182557,-132.50603053263603,21.619897836418257
112.89686320230955,-133.24009248856706,21.76950345943042
113.30590822765681,-133.97207985727215,21.920432952991195
113.68615103388379,-134.67970608635977,22.11286503567759
114.05588020888874,-135.3861105211629,22.30609712370043
114.4150923253396,-136.09129116217036,22.50010682142749
114.76378400346897,-136.79524601529909,22.694871725476943
115.07775056804155,-137.46873469857297,22.92202323320603
115.38614660251059,-138.14138068364704,23.149580552807603
115.68897062591441,-138.81318384611794,23.377537349023378
115.98622116440929,-139.48414406273213,23.605887284887103
116.27789675127144,-140.15426121138606,23.834624021732754
116.56803971670199,-140.82395367555702,24.063541336819945
116.84251701198806,-141.4969093491324,24.312934445296495
117.11545199600813,-142.1694399622301,24.56250709100173
117.38684432968151,-142.8415455029024,24.812258778431517
117.6566936740855,-143.51322595926698,25.06218901196452
117.92499969045551,-144.18448131950677,25.31229729586228
118.10924472534114,-144.8544550213703,25.551029927647807
118.29497114019254,-145.5239470652974,25.789871956562987
118.48217924570255,-146.19295727243758,26.02882290644265
118.6708693524106,-146.8614854639755,26.26788230101893
118.86104177070273,-147.52953146113092,26.50704966392132
119.00451072495136,-148.21732324352107,26.745023745346536
119.15095454334795,-148.90411819188017,26.98317653834469
119.300373803685,-149.58991575869828,27.221506096218935
119.44814313587672,-150.27275336695038,27.445381677081432
119.59993043848787,-150.95504181042494,27.669362668836268
119.75573661318485,-151.63678121268256,27.893445703297733
119.9493859948357,-152.36187000090638,28.169480381984695
120.14762688941623,-153.0863916641231,28.445591825134148
120.35046033149864,-153.8103467343137,28.721775655884944
120.55788735147897,-154.53373574415136,28.998027496503454
120.76990897557624,-155.25655922700105,29.274342968387558
120.98652622583154,-155.97881771691905,29.55071769207063
121.20578882120334,-156.69294253392624,29.869219151253244
121.43075475721123,-157.40695757398322,30.187694476954988
121.66142512102543,-158.12086458228052,30.50613697856526
121.89780099145686,-158.83466530459302,30.824539964310365
122.1398834389555,-159.54836148727753,31.14289674126329
122.38870121777272,-160.26244848777387,31.46110647600635
122.6417307901414,-160.9886162743955,31.81798872394573
122.90154689950455,-161.71518276428625,32.17471587025359
123.16815049117113,-162.44214992677848,32.531278574695165
123.44154249712152,-163.16951973090434,32.887667495676766
123.70201010449104,-163.90715715337524,33.238471904821175
123.96977272302104,-164.64570169860073,33.589023955570475
124.2448310993277,-165.38515546226478,33.93931274961359
124.52718596346199,-166.12552053851334,34.28932738726952
124.83591542032823,-166.86514257457142,34.63283026518954
125.15142073279908,-167.6051798127027,34.97609850091729
125.47370273306215,-168.34563421079145,35.31912276756017
125.80122058069588,-169.08652260276915,35.66195882053312
126.13398311238296,-169.83277616463576,36.00375769350446
126.47198025105037,-170.57946825153988,36.345356550056465
126.81521263063978,-171.3266006592381,36.68674972626025
127.16368087842594,-172.07417518334552,37.02793155743553
127.51738561501587,-172.82219361933375,37.36889637815776
127.87710179496092,-173.58103271968758,37.68732004542834
128.23945314974338,-174.3393413656824,38.00577827753988
128.60444037982012,-175.0971202450604,38.32426953463767
128.97206418457847,-175.85437004596992,38.642792276580614
129.34232526233592,-176.61109145696506,38.96134496294188
129.7152243103398,-177.3672851670055,39.279926053009554
130.0915118550544,-178.12866675913057,39.63811097383624
130.46786640683237,-178.88852682428958,39.996606094540795
130.8442884397059,-179.64686500000485,40.355410954697106
131.22077842778612,-180.40368092407178,40.714525093736924
131.59733684526304,-181.15897423455908,41.07394805094994
131.94599775601418,-181.92102149377808,41.42943252194756
132.29213076562237,-182.6805472799008,41.78548944706083
132.63573578549259,-183.43755023390625,42.14211641617116
132.97681272848166,-184.1920289979978,42.499311018398465
133.3135937017834,-184.96353625329277,42.858944189069184
133.64576719425278,-185.73152097536484,43.2193831921402
133.973332366038,-186.49598107761315,43.58062158049669
134.29628838335228,-187.25691447785945,43.94265290477848
134.6208111639579,-188.0266431681667,44.28763840497918
134.93816542422545,-188.79286180133565,44.633520808510504
135.24834962348834,-189.55556716067312,44.98028789942813
135.55136223871662,-190.31475603777807,45.327927457356
135.84720176452072,-191.0704252325495,45.67642725751643
136.13586671315522,-191.82257155319436,46.02577507076025
136.44798653950704,-192.6058259011341,46.337830729539796
136.75092511681282,-193.38561039264715,46.650846442867916
137.0446799189602,-194.16192155763144,46.9648035212668
137.32924845397667,-194.93475593862652,47.27968326828625
137.60462826403884,-195.7041100908264,47.59546698057341
137.86774980856345,-196.4694735401609,47.912303587335145
138.15696698232315,-197.2112923946742,48.20061989649308
138.43400320446864,-197.94914186334833,48.4899941422309
138.69885507088176,-198.68301645377292,48.78039432723762
138.95151925524044,-199.41291069839667,49.07178844170726
139.1919925090401,-200.13881915456253,49.36414446354377
139.462559672363,-200.88932042371428,49.65123421746323
139.7184057664371,-201.63484122421065,49.93956012010879
139.9595265683277,-202.37537371399,50.229075059697664
140.18591799338657,-203.11091009710526,50.51973190453807
140.42499940632825,-203.85361956098302,50.793652220114595
140.64736545265458,-204.59084874333575,51.06882358389931
140.85301095918152,-205.32258954809464,51.34518527513678
141.0640578659918,-206.07312836583608,51.58337357287061
141.25648445247768,-206.8177223749592,51.82282719173695
141.43028392695265,-207.55636527921067,52.063470188538915
141.58544978039617,-208.28905087277002,52.30522658782526
141.72197578655238,-209.01577304034402,52.54802038304694
141.84337792761423,-209.72166737308845,52.79379334893854
141.94461112751068,-210.4215802892743,53.04044581807756
142.02566916144363,-211.11550682963446,53.287889806905504
142.08654615867687,-211.80344214036444,53.536037301584045
142.12723660263913,-212.48538147320764,53.784800259544305
142.14773533102073,-213.161320185539,54.03409061103669
142.1619198822742,-213.8473095270148,54.287108282661904
142.15488129497007,-214.5277887659574,54.54046686783443
142.1266147891577,-215.20275516212155,54.79407077402932
142.07711598918388,-215.87220608108146,55.04782438631807
142.0063809237758,-216.53613899428123,55.301632069195094
141.9139031696485,-217.19554912340405,55.55525597611473
141.81875788378193,-217.86781195697748,55.82756016232339
141.701786506869,-218.53554001960077,56.09958604350047
141.56298588075242,-219.19873555953876,56.37123470944294
141.46446982087906,-219.7246409776263,56.6217867077119
141.34469711158997,-220.2469963801011,56.87183591106424
141.20366529554772,-220.76580681738326,57.12128930824733
141.0413723133504,-221.28107740781218,57.370053881997556
140.81448159886014,-221.8362397412377,57.594407607439514
140.56642562301425,-222.38840511652916,57.81767790629376
140.29720423536168,-222.93758121115496,58.03977258303457
140.0068176824405,-223.48377576081222,58.260599447156245
139.6952666077727,-224.02699655928132,58.48006631490717
139.31749810488003,-224.54675009237516,58.64537602218387
138.9187678069124,-225.0635933904198,58.80892455580444
138.49907822785,-225.5775365646702,58.97062038695434
138.05843227867982,-226.08858978383083,59.13037200494151
137.59683326733887,-226.5967632738625,59.288087918934785
137.11428489864974,-227.10206731778803,59.44367665970188
136.6865492079769,-227.55771257173845,59.6421457703814
136.23866354449348,-228.01043060548056,59.83871945719916
135.7706307074462,-228.4602316867106,60.03331364935172
135.282453844703,-228.90712613589602,60.22584429478426
134.7741364526976,-229.3511243260963,60.41622736164955
134.24568237636797,-229.79223668278325,60.60437883976652
133.7619640314606,-230.24222796689443,60.7731629835999
133.25969613065584,-230.68933256925925,60.940001482426
132.73888153652828,-231.1335587757089,61.104822576731216
132.19952338625885,-231.57491491656842,61.26755452360479
131.64244991124497,-232.03962451840687,61.38461876832905
131.07043945703626,-232.50196116035525,61.49990024464125
130.50636177629235,-233.01596981970022,61.65222315390442
129.9307153083057,-233.52804426921642,61.80321432916655
129.34349999799704,-234.03819147098878,61.952845377672965
128.74471586208875,-234.54641840069698,62.1010879099134
128.1343629891047,-235.0527320475717,62.24791353979968
127.51244153936982,-235.55713941433973,62.39329388484446
126.94698031818865,-235.9431220363982,62.536090037719006
126.37338099080546,-236.3285812585997,62.67787369053804
125.79164347299341,-236.71352204989213,62.81863119769065
125.20176770640204,-237.09794938184612,62.958348914351596
124.60375365855731,-237.48186822863914,63.09701319652513
123.95337578201095,-237.8919843325097,63.22327314255637
123.29882011479106,-238.3025351149262,63.34892564850773
122.64008678214803,-238.71352358330617,63.47396710733846
121.97717591466301,-239.1249527450696,63.598393912163054
121.31008764824767,-239.5368256076349,63.72220245625589
120.63882212414417,-239.94914517841514,63.845389133055924
119.94662746729871,-240.35088026779766,63.93506771201026
119.25274731437005,-240.75448352603274,64.02439892981322
118.55718309767715,-241.15995648367502,64.1133816903853
117.85993625120793,-241.56730066983403,64.20201489778714
117.09813151490431,-242.06130607493222,64.29453197466057
116.33669213422849,-242.5581920692078,64.38692047862469
115.57562056890579,-243.05795870209002,64.47917906991982
114.81642589517872,-243.56155217687908,64.57148446930665
114.1008593091671,-243.99765739219163,64.72588667295973
113.38715090593186,-244.43758153960272,64.88037313645277
112.675304116805,-244.8813238140763,65.03494065691665
111.96532237133368,-245.32888340582787,65.18958603080628
111.25720909727636,-245.7802595003255,65.34430605390443
110.53295708415371,-246.24751540641265,65.499365905488
109.81260993019087,-246.71953874801844,65.65474944844487
109.09617231997449,-247.19632759126452,65.81044955874002
108.38364893110224,-247.67787999269257,65.96645911040643
107.67504443417408,-248.16419399926806,66.12277097555858
106.9703634927835,-248.65526764838407,66.27937802440591
106.27036999370415,-249.17587788075147,66.47438572307571
105.57636515694524,-249.70170331339253,66.66994081105601
104.88835509456919,-250.23274035074925,66.86603136616822
104.2063459016765,-250.76898538126153,67.06264546245428
103.53034365638815,-251.3104347773777,67.25977117021134
102.83090139365416,-251.88640804721464,67.4688909771083
102.13955604466766,-252.46853844553493,67.6787342040514
101.45631587044623,-253.0568204191113,67.88928122588798
100.78118909600481,-253.65124838579106,68.10051241063458
100.15595410099853,-254.24441030983084,68.31032185323929
99.53988940282431,-254.84414862454122,68.52081369436895
98.93300290955263,-255.45045836999003,68.73196326632909
98.33530248099213,-256.06333455037907,68.94374589332988
97.74213874719342,-256.6557637438412,69.1436960956732
97.15760620508954,-257.25425768501947,69.34424947478526
96.58171190162702,-257.8588118377046,69.54538441783916
96.01446284368981,-258.46942163636925,69.74707930524293
95.45586599806677,-259.0860824861894,69.94931251074057
94.90592829140463,-259.7087897630436,70.1520624015137
94.3481839357714,-260.3121813289525,70.3462146533897
93.79758871039171,-260.9216813940483,70.54069300865953
93.25414861617509,-261.53728648838,70.73548033231344
92.71786962758114,-262.1589931183409,70.93055948498117
92.18875769259736,-262.7867977666814,71.12591332299608
91.64505663010024,-263.4632574719695,71.3580451879217
91.10565360393198,-264.14654077407937,71.58994696751665
90.57055279788315,-264.83664633624954,71.82160612487668
90.0397583846295,-265.5335728032894,72.05301012142222
89.51327452572106,-266.23731880158266,72.28414641693146
88.99110537157122,-266.94788293909113,72.51500246957353
88.4777077057405,-267.5843035198991,72.74874975595975
87.96757753750313,-268.22756916832583,72.982165662054
87.46071933088142,-268.8776787242512,73.21523917646911
86.95713754240383,-269.5346310106475,73.44795928662123
86.4480871947074,-270.22351667765736,73.71080048566178
85.94181540816965,-270.9188176776878,73.97324243571643
85.43832610654947,-271.6205330868213,74.23527587002171
84.93762320831908,-272.32866196777655,74.49689152095728
84.49305436336164,-273.0299186489176,74.79326971230665
84.04983677855866,-273.7382079752837,75.08897248282513
83.60797359163047,-274.45352969925443,75.38398997150527
83.16746793782157,-275.1758835586376,75.67831231695753
82.72832294989435,-275.90526927666974,75.97192965743022
82.34187039130727,-276.720714349668,76.21695234639776
81.95627624848167,-277.5426520625163,76.4611437130361
81.57154318052375,-278.3710821892694,76.70449542944421
81.18767384531411,-279.206004492511,76.94699916767343
80.80467089950332,-280.04741872335444,77.18864659974192
80.42253699850727,-280.895324621443,77.42942939764919
80.03159000913936,-281.7207583067905,77.64773315950798
79.6404255468851,-282.55216539012906,77.86516218042138
79.24904752643064,-283.3895460600164,78.08170961973391
78.85745986339474,-284.23290049478544,78.29736863706691
78.46566647432213,-285.08222886254384,78.51213239233013
78.07056457375714,-285.93670047030514,78.72582740610612
77.65256263784921,-286.7763966078744,78.96011832396853
77.23122544871806,-287.6212708935253,79.19333405261943
76.8065568553245,-288.4713255247047,79.42546708217262
76.39600044103297,-289.31054817379476,79.64158207733695
75.97800065079467,-290.1537097120553,79.85640126168906
75.55256018356093,-291.0008137245897,80.06991015958066
75.11968176272062,-291.85186378458076,80.28209429696302
74.67132772459469,-292.70492064393227,80.45621806720236
74.21202513854868,-293.56114754508985,80.6286990954169
73.74177718637522,-294.4205490954358,80.79951064982666
73.26058711284738,-295.28312988542046,80.96862600326993
72.76845822570007,-296.1488944885359,81.1360184333565
72.26276841091615,-297.01653141386277,81.3015647792411
71.76180777676,-297.9301021195928,81.46447153206425
71.24731731739368,-298.8455568155972,81.62549236269729
70.71930062207221,-299.7629008242551,81.78458879595553
70.17776139017955,-300.6821394543101,81.94172236515253
69.62270343119849,-301.6032780008276,82.09685461241311
69.0482007048977,-302.47585712545924,82.22814554167903
68.45865831958734,-303.34946191298275,82.35728347570394
67.85408055213607,-304.22409707266075,82.4842215574635
67.23447182672838,-305.0997673053724,82.60891294272719
66.59983671482105,-305.9764773035673,82.73131080051772
65.95017993509798,-306.85423175121997,82.8513683135702
65.36209332420972,-307.72056141857234,82.92398163707317
64.76050313319156,-308.5868282675539,82.99476964788553
64.14541200147512,-309.4530369564524,83.06369420516552
63.51682267805505,-310.31919214563163,83.13071717605284
62.92279150278249,-311.1612922920728,83.20534957070703
62.315764743706346,-312.003342091659,83.27821261486929
61.69574475737816,-312.8453437418665,83.34927138537232
61.062733994792865,-313.68729944152665,83.41849096562325
60.459413221628,-314.53092235988004,83.46841427205835
59.845522028854944,-315.37381269844417,83.5169974555945
59.22106124353442,-316.2159730011667,83.56421707365362
58.586031745168064,-317.0574058165572,83.61004968605974
57.940434465693635,-317.8981136976748,83.65447185515566
57.319063038341824,-318.7380945385679,83.66855950940403
56.689007290143515,-319.5762303689921,83.68171865656082
56.05026683720093,-320.4125234248363,83.69393264357552
55.402841326729416,-321.2469759494569,83.7051848177487
54.74673043705815,-322.0795901936701,83.71545852679213
54.08193387763073,-322.91036841574305,83.72473711888902
53.37416891042404,-323.7371360944293,83.66758797117915
52.658828990788784,-324.5620265441723,83.6095172400833
51.93591403617177,-325.38504134893986,83.55051198917532
51.20542398483776,-326.2061820984343,83.4905592833903
50.467829258702054,-327.025408381244,83.42973535480145
49.71429633895727,-327.8248591295718,83.31699137123577
48.95369756040984,-328.6224440449145,83.20331165393222
48.18603265234084,-329.41816465676413,83.08868470371738
47.3866703383589,-330.2095252126642,82.96745489909662
46.58031566868635,-330.9995249417075,82.84515010522469
45.766968771228164,-331.7881649099887,82.72175950509927
44.94204001738321,-332.52732674594046,82.54783312012232
44.11160299345044,-333.26548522509955,82.37299702699795
43.27565751697639,-334.0026415459904,82.19724443662226
42.434203413877185,-334.7387969090513,82.02056855999282
41.587240518438726,-335.4739525166329,81.84296260821921
40.73476867331319,-336.20810957300125,81.66441979253193
39.95375632921919,-336.9636357646945,81.52155614870756
39.16917250142646,-337.7185293588565,81.3781569236947
38.38101692491616,-338.4727903922865,81.23421942781985
37.58928933665686,-339.2264189022076,81.08974097121242
36.79398947560461,-339.9794149262662,80.9447188638063
35.99888437483979,-340.73156064863,80.79990003854977
35.253636047891966,-341.5077371691858,80.68980891189278
34.5085984076702,-342.28306975011293,80.57992744321595
33.76377178920191,-343.05755828459553,80.47025549312706
33.01915652752293,-343.8312026659141,80.36079292218002
32.34403140870289,-344.61240735155775,80.26250015255083
31.672877894790975,-345.3924646499673,80.16506559282129
31.005697835987593,-346.171374940738,80.06848530557049
30.313865488327618,-346.96963521901375,79.98200870858707
29.62932850645854,-347.7665074235517,79.89699248339961
28.95209106548449,-348.5619929158061,79.81342418058131
28.23327409408845,-349.3528703961456,79.70878321164743
27.523979898419675,-350.1416798370753,79.6061304890497
26.82421504308984,-350.9284221083672,79.50544482463421
26.133986047138823,-351.71309809029526,79.40670501705942
25.45329938400643,-352.4957086736306,79.3098898518992
24.78262805935149,-353.27621163598536,79.21505965078131
24.039184968463026,-354.0347325659627,79.0956554231599
23.305694084188282,-354.79114160185895,78.9783587100199
22.5821625299867,-355.54543946656213,78.86314640710346
21.868597377558668,-356.2976268944853,78.74999539491816
21.165005646810673,-357.0477046315624,78.63888253885831
20.435389828570575,-357.78205892501313,78.48240204005522
19.7156476599935,-358.5143184644085,78.32797718340696
19.005786175767692,-359.24448397875915,78.17558506344777
18.305812359376915,-359.9725562084516,78.02520275955219
17.61573314306495,-360.6985359052443,77.8768073360543
16.883945337319346,-361.376238489168,77.69135025043988
16.16156369791633,-362.05192485014027,77.50783845540056
15.448595230450561,-362.72559778488244,77.32625081677446
14.742930644509332,-363.40094016740306,77.22851517408465
14.047453924690924,-364.07473059755637,77.13271540937849
13.362172637656867,-364.7469751840374,77.03882745080001
12.7026947892009,-365.4233915573041,77.02152452086304
12.054207670074653,-366.0987604545271,77.00609304413975
11.416718854382854,-366.7730917044298,76.99250552879671
10.79023583833422,-367.44639514508975,76.98073446638777
10.174766040200005,-368.11868062386725,76.9707523320528
9.570316800251772,-368.7899579973219,76.96253158471481
8.993478374187958,-369.47439282742073,76.98757549475987
8.429250015645309,-370.15828917525425,77.01443526640651
7.87763982918995,-370.8416602404051,77.04307530609627
7.338655805178126,-371.52451923017793,77.07345999782596
6.812305819688429,-372.2068793594798,77.10555370347075
6.299596400338141,-372.8891638429669,77.13938880260059
5.7616403125581455,-373.622383664653,77.15399769502937
5.237221174033781,-374.35552318790883,77.17037441020926
4.726346975758242,-375.0885960978934,77.18847797781845
4.229025571153976,-375.82161608364,77.2082674029851
3.7447858515062324,-376.5546280216206,77.22964169869495
3.2527546287830162,-377.3225479377492,77.2070964613964
2.77368336297223,-378.09042931351723,77.18611795210235
2.3075785551998638,-378.8582853952472,77.16666805939407
1.852543802675558,-379.6262434741123,77.14848121236764
1.3741263398297276,-380.40103810186076,77.09449545400399
0.9066525285913062,-381.1759497970552,77.04178756504018
0.45012753129803584,-381.95099059601483,76.99032976169707
-0.05814647714170533,-382.67024448464787,76.88488528205565
-0.5579132684102722,-383.3892415289768,76.78054886071654
-1.0491684679860023,-384.107992719124,76.67730304711438
-1.531907751029937,-384.82650904912566,76.57513038093158
-2.006126842410171,-385.54480151686823,76.47401339219995
-2.4718215167259086,-386.26288112402443,76.37393460140225
-2.937600755947912,-386.93548093407423,76.30736092369496
-3.3970801739808207,-387.6075128564436,76.24160159429177
-3.850256347008238,-388.27898619381324,76.17664671159748
-4.297125880364166,-388.9499102534566,76.11248636848666
-4.737685408547923,-389.62029434719733,76.04911065234927
-5.171931595238937,-390.2901477913661,75.98650964513656
-5.605805417501975,-390.9552960452874,75.95541708562445
-6.035169727287346,-391.62045122694235,75.92483150133143
-6.460023046463545,-392.28562041514937,75.8947475293393
-6.880363913988542,-392.9508106900813,75.86515980415187
-7.296190885914222,-393.6160291332391,75.83606295771513
-7.687766615496528,-394.3005262376554,75.80641668799225
-8.075839014418111,-394.98510654921864,75.77712838090949
-8.46040714133014,-395.6697750110012,75.74819467128863
-8.841470064779077,-396.3545365668339,75.71961219253004
-9.177730315359677,-397.06159586281933,75.68201897778613
-9.511008778902735,-397.76882092256204,75.64468383043207
-9.84130479861143,-398.4762157236991,75.60760422429088
-10.16861772484984,-399.1837842443267,75.57077763219526
-10.500268145497769,-399.8530159523089,75.5452328043464
-10.829391367281135,-400.5223921976099,75.51990929962388
-11.155986854713365,-401.1919158960693,75.4948053145011
-11.480054076758753,-401.86158996387127,75.46991904482493
-11.801592506833172,-402.53141731753976,75.44524868581892
-12.121149210586651,-403.2008949025156,75.420813593201
-12.477420778300608,-403.8686104389501,75.38241837135807
-12.831726811973423,-404.5359528044364,75.34427360227197
-13.184066419625175,-405.20292363529694,75.30637819889594
-13.53443871122604,-405.86952456858336,75.26873107375374
-13.8828427986971,-406.5357572420753,75.23133113894075
-14.274902036087747,-407.19343901120345,75.17032036178485
-14.667876536223352,-407.8507265183161,75.10929478877435
-15.061766111043706,-408.50761910490013,75.04825435404823
-15.456570571992549,-409.16411611256143,74.98719899174378
-15.852289730017652,-409.820216883025,74.92612863599669
-16.248923395570905,-410.4759207581356,74.86504322094105
-16.684028964725787,-411.1369316183229,74.7528596085475
-17.122910894558864,-411.79612353485106,74.64052088839999
-17.56556853169924,-412.4534937598162,74.52802385760396
-18.012001218672,-413.10903954679424,74.41536531280384
-18.447984215155007,-413.77693260459984,74.27615861924387
-18.89148755022451,-414.4416168816278,74.13656676353304
-19.342510003279646,-415.10308725602175,73.99657633091661
-19.801050329970696,-415.7613386152534,73.85617390522992
-20.24507995106369,-416.44713190106614,73.66685147499037
-20.700264808828937,-417.12835559301874,73.47690602262948
-21.166602358727136,-417.80500154529705,73.28630743547666
-21.644089980304244,-418.4770616420781,73.09502559922078
-22.13272497720935,-419.1445277975853,72.90303039811502
-22.634367052736387,-419.80554369687593,72.71030673925944
-23.105019776235707,-420.4662389938977,72.52695076196342
-23.588694649115993,-421.1204842720375,72.34290881831784
-24.08538760600701,-421.7682698110648,72.15813681384233
-24.595094453813548,-422.4095859528233,71.97259065232423
-25.117810871756767,-423.0444231013257,71.7862262362511
-25.626750449772786,-423.6999066012925,71.5528024944535
-26.14860683126741,-424.34805297592595,71.31869031776816
-26.68337651418817,-424.9888546839552,71.08384270094626
-27.23105586230726,-425.6223042597541,70.84821263678283
-27.791641105259455,-426.2483943134188,70.6117531166061
-28.363781311373454,-426.8666662216315,70.37466221120475
-28.98700502074472,-427.4673538383983,70.10093727815257
-29.6216925430607,-428.06025405090355,69.82637613407198
-30.267840669430736,-428.64536178013316,69.55093742399245
-30.953628003374774,-429.20328189119067,69.24156424655608
-31.649473750865784,-429.75345362123346,68.93134354723149
-32.355376497489836,-430.2958748858878,68.62023994773169
-33.07133475018361,-430.8305436619731,68.30821806937992
-33.7860589671209,-431.363146605343,67.9657889928696
-34.50989999387357,-431.8876098391769,67.62260069672574
-35.24285736194705,-432.40393225701007,67.27861995378093
-35.98493053546226,-432.91211281355936,66.93381353583703
-36.73611891115947,-433.4121505247315,66.58814821391417
-37.496421818411235,-433.9040444676499,66.24159075849607
-38.224227006058776,-434.37923570354343,65.91868193068541
-38.96076083374237,-434.8453391345707,65.5950469442715
-39.70602343758842,-435.3023542145462,65.27065044398873
-40.46001488529111,-435.7502804699886,64.94545707325953
-41.22273517611172,-436.1891175001244,64.61943147447622
-41.99330881033163,-436.61752573938384,64.29281426301
-42.734079198517556,-437.0766929200718,63.97923434275643
-43.48272139013509,-437.5254071288075,63.66515181421194
-44.239235447390904,-437.96366696330375,63.35052867957463
-45.00362136654188,-438.39147111067945,63.035326937735576
-45.775879077895006,-438.80881834747066,62.719508584603446
-46.509964143529984,-439.255676796902,62.36285638304073
-47.25009535864,-439.6912980070505,62.00607068428419
-47.99627302716509,-440.11567963372664,61.64911497432502
-48.74849740419487,-440.52881942597816,61.29195273285761
-49.49106251862771,-440.9772333665026,60.897980583915256
-50.23701548447364,-441.41406867518845,60.504380292222066
-50.986356830806976,-441.83932184344707,60.11111881384257
-51.73908706228431,-442.25298945056545,59.71816309520432
-52.50723425788196,-442.6550311836968,59.32269987094359
-53.27615813044381,-443.04548883965475,58.92796185488799
-54.04585900142945,-443.42435807547065,58.53391826614462
-54.81633718813293,-443.79163463030625,58.140538312275204
-55.587593003680325,-444.1473143254844,57.747791189515745
-56.35743629945608,-444.49227259098564,57.35600322804287
-57.130268459932836,-444.820088367164,56.938884239076025
-57.90169945925823,-445.1372374801419,56.52265113865007
-58.671729517191984,-445.44371536313423,56.10727717546551
-59.440358863575526,-445.7395175157137,55.69273558705349
-60.20758773833034,-446.02463950383884,55.27899959994393
-61.001036779876884,-446.2955298469234,54.860063636145114
-61.79134499980928,-446.5570702094118,54.442158961746344
-62.578511530615756,-446.8092561581001,54.02526304098969
-63.36253552240771,-447.05208330864684,53.60935332789276
-64.1434161429241,-447.2855473255963,53.194407266368245
-64.91984853592265,-447.510095861351,52.78063441383142
-65.69433958461595,-447.64671878765716,52.40086978931552
-66.46433411732596,-447.7743359550454,52.02208134908922
-67.22982924219767,-447.8929439511802,51.64424608569174
-67.96774990837775,-447.9948299856484,51.333763556310714
-68.69972387803278,-448.08849924814314,51.024394474909855
-69.42574557342479,-448.1739501519994,50.71611609339409
-70.14580944782968,-448.2511811529257,50.408905653198424
-70.8393998859986,-448.34154316629355,50.13708927784048
-71.52516010674303,-448.4245763759102,49.866605508915434
