Yaw,Roll,Pitch,ax,ay,az
95.0625,-4.375,-9.0625,-0.63,1.79,0.35
94.1875,-4,-8.875,-0.71,1.85,0.17
93.1875,-3.625,-8.625,-0.57,1.75,0
92.25,-3.25,-8.5,-0.56,1.67,0
91.1875,-2.875,-8.4375,-1.05,1.53,0.09
90,-2.5,-8.4375,-1.31,1.35,0.36
88.9375,-2.1875,-8.5,-1.46,1.07,0.57
87.8125,-1.875,-8.625,1.48,0,0
86.75,-1.5,-8.8125,1.51,0,0
85.6875,-1.125,-8.9375,-1.18,-0.79,0.41
84.6875,-0.75,-9,-1.28,-1.19,0.36
83.75,-0.3125,-9.0625,-1.77,-1.45,0.3
82.9375,0,-8.875,0.45,0,0
82.125,0.3125,-8.5625,0.38,0,0
81.375,0.5,-8.1875,-2.1,-0.87,0.09
80.6875,0.6875,-7.6875,-1.6,-0.35,-0.2
80.0625,0.75,-7.1875,-1.38,-0.08,-0.39
79.4375,0.875,0,1.47,0,0
78.8125,1,0,-0.96,0.43,-0.8
78.1875,1.25,-6,-1.13,0.42,-0.83
77.625,1.5625,-5.8125,-1.19,0.14,-1.03
76.9375,1.875,-5.75,-1.88,-0.24,-0.78
75.6875,2.625,-5.875,-2.04,-0.55,1.88
75.0625,3,-5.9375,-2.39,-0.78,-0.5
74.4375,3.25,-5.9375,-2.46,-0.97,-0.39
73.875,3.4375,-5.875,-2.1,-1.13,-0.28
73.375,3.5,-5.6875,-1.85,-1.13,-0.15
72.875,3.5625,-5.5,-1.48,-1.03,-0.03
72.4375,3.5625,-5.25,-1.13,-0.92,0.02
72,3.625,-4.9375,-0.63,-0.87,-0.05
71.625,3.8125,-4.6875,-0.64,-1,-0.56
70.875,4.5,-4.375,-1.1,-1.01,-0.68
70.5625,4.875,-4.25,-2.1,-0.98,-0.82
70.25,5.1875,-4.0625,-2.67,-0.9,-0.7
69.9375,5.375,-3.875,-2.93,-0.77,-0.44
69.625,5.375,-3.625,-2.46,-0.81,0.17
69.3125,5.1875,-3.375,-1.7,-0.89,0.44
69,4.875,-3.1875,-0.91,-1.02,0.59
68.6875,4.625,-3,-0.15,-1.14,0.82
68.4375,4.5,-2.75,0.66,-1.56,0.63
68.3125,4.5,-2.5,0.24,-1.38,0.47
68.125,5.1875,-1.75,-0.32,-1.25,0.23
68.1875,5.625,-1.3125,-1.13,-0.97,-0.83
68.25,6.0625,-0.8125,-1.57,-0.78,-1.36
68.3125,6.4375,-0.1875,-2.24,-0.26,-1.45
68.4375,6.625,0.3125,-2.55,0.23,-1.46
68.5,6.5625,0.9375,-2.58,0.77,-0.89
68.5,6.3125,1.5625,-1.83,0.82,-0.7
68.5625,5.875,2,0.04,0.45,0.9
68.5625,5.4375,2.4375,0.36,0.32,1.44
68.4375,4.8125,2.9375,0.52,0.14,1.86
68.4375,4.8125,3.125,0.82,-0.26,1.74
68.375,5.0625,3.375,-0.02,-0.58,1.42
68.3125,5.5,3.625,-0.61,-0.63,0.9
68.3125,6.125,3.9375,-1.29,-0.58,0.4
68.3125,6.75,4.375,-2.14,-0.37,0.11
68.3125,7.25,4.875,-2.95,-0.18,-0.55
68.375,7.625,5.375,-3.05,-0.21,-0.76
68.4375,7.8125,5.875,-2.29,-0.14,-0.72
68.75,7.6875,6.8125,-1.74,-0.23,-0.65
68.9375,7.4375,7.25,-1.35,-0.17,-0.38
69.125,7.1875,7.625,-0.87,-0.11,-0.08
69.375,6.9375,8.0625,0.02,-0.31,-0.01
69.625,6.75,8.5,0.14,-0.17,0.06
69.875,6.6875,9,0.07,0.11,0.01
70.125,6.75,9.5625,-0.08,0.38,-0.26
70.3125,6.875,10.0625,-1.19,0.84,-0.43
70.5,7.125,10.5625,-2.03,0.61,-0.88
70.6875,7.5,11.125,-2.4,0.35,-0.81
70.6875,7.625,11.1875,-2.37,-0.84,-1.03
70.75,7.625,11.25,-2.27,-1.42,-1.1
70.875,7.625,11.25,-2.3,-1.75,-0.95
71.125,7.625,11.25,-2.31,-1.97,-0.43
71.5,7.5,11.4375,-1.95,-1.82,-0.37
72,7.3125,11.875,-1.77,-1.64,-0.3
72.625,7.125,12.375,-1.37,-1.27,-0.29
73.3125,7,13,-1.05,0.09,-0.27
74.8125,6.8125,14.375,-1.01,0.49,-0.39
75.5625,6.75,15.0625,-0.95,0.78,-0.61
76.3125,6.8125,15.625,-1.26,1.3,-0.64
77,6.9375,16.125,-1.38,1.34,-0.65
77.6875,7,16.4375,-1.31,1.23,-0.72
78.3125,7.0625,16.6875,-1.18,1.04,-0.83
78.9375,7.0625,16.9375,-1,0.69,-0.98
79.5625,7.0625,17.1875,-1.06,0.62,-0.85
80.25,7.0625,17.4375,-0.91,0.52,-0.84
81.5625,6.9375,18.0625,-0.94,0.6,-0.76
82.25,6.875,18.375,-0.79,0.6,-0.74
82.875,6.875,18.6875,-0.73,0.59,-0.68
83.5,6.875,18.9375,-0.87,0.42,-0.69
84.125,6.9375,19.125,-0.81,0.08,-1.01
84.75,7.0625,19.3125,-1.02,-0.07,-1.21
85.3125,7.3125,19.4375,-1.39,-0.19,-1.31
86,7.5625,19.5625,-1.71,-0.57,-2.02
86.6875,7.8125,19.75,-2.33,-0.65,-2.06
88.125,8.25,20.0625,-2.06,-0.92,-2.5
89,8.375,20.3125,-2.36,-0.5,-2.22
89.9375,8.4375,20.5625,-2.08,-0.34,-2.23
91,8.4375,20.875,-1.93,-0.05,-2.04
92.0625,8.3125,21.1875,-1.49,0.52,-1.4
93.125,8.25,21.4375,-1.04,0.69,-1.25
94.3125,8.125,21.6875,-0.75,0.87,-0.92
95.4375,8,21.875,0.44,0.92,-1.01
96.5,7.9375,22,0.56,0.91,-1.14
98.5,8.1875,22.1875,0.32,1.01,-1.09
99.4375,8.5,22.25,-0.17,1.21,-0.96
100.3125,8.875,22.25,-0.47,0.96,-1.6
101.0625,9.25,22.125,-0.96,0.91,-1.61
101.875,9.625,22,-1.18,0.69,-1.7
102.625,9.9375,21.75,-1.39,0.41,-1.71
103.5,10.125,21.5,-1.45,0.12,-1.25
104.375,10.25,21.25,-0.73,-0.04,-0.81
105.25,10.3125,21.0625,0.29,0.25,-0.31
107.3125,10.125,20.9375,1.02,0.39,-0.37
108.375,10.1875,21.0625,1.36,0.8,-0.34
109.375,10.375,21.1875,1.5,1.28,-0.33
110.375,10.6875,21.25,1.11,2.25,-0.49
111.1875,11.0625,21.3125,0.97,2.39,-0.9
112,11.5,21.25,0.06,2.52,-1.43
112.6875,11.9375,21.0625,-0.09,2.01,-2.04
113.25,12.25,20.875,-0.03,1.64,-2.29
114.375,12.6875,20.125,0.04,1.35,-2.38
114.8125,12.8125,19.75,0.09,1.04,-2.33
115.3125,12.875,19.375,0.19,0.51,-2.11
115.8125,12.9375,18.9375,0.17,0.27,-1.97
116.3125,13.0625,18.5,-0.08,0.09,-1.64
116.8125,13.125,18,-0.56,-0.37,-1.14
117.375,13.25,17.625,-0.51,-0.55,-1.13
118,13.3125,17.25,-0.24,-0.67,-1.34
119.375,13.3125,16.8125,0.15,-0.55,-1.69
120.125,13.375,16.625,0.35,-0.37,0.53
120.9375,13.4375,16.5625,0.35,-0.04,-2.19
121.75,13.5,16.5625,0.3,0.35,-2.44
122.5625,13.625,16.5,-0.01,1.18,-2.78
123.3125,13.6875,16.375,-0.43,1.85,-2.73
124.0625,0,0,-0.46,1.98,-2.58
124.6875,0,0,-0.25,1.79,-2.13
125.25,13.375,15.4375,0.26,1.46,-2.09
126.25,12.8125,14.375,0.58,1.12,-1.96
126.75,12.5,13.75,1.06,0.71,-1.42
127.25,12.25,13.25,1.29,0.49,-1.35
127.6875,12.0625,12.75,1.25,0.4,-1.21
128.1875,12,12.375,1.17,0.46,0
128.6875,11.9375,12,0.59,0.75,0
129.125,11.8125,0,0.46,0.79,-1.34
129.625,11.6875,11.4375,-0.24,1.38,-0.62
130.125,11.5,11.25,0.42,1.34,-0.55
131.0625,10.75,10.75,0.63,1.41,-0.15
131.5625,10.375,10.4375,1.35,0,0
132,10,10.125,2.16,1.08,-0.48
132.4375,9.75,9.9375,2.4,1.34,-0.17
132.8125,9.625,9.75,2.6,1.4,-0.37
133.125,9.5625,9.625,2.42,0,0
133.5,9.5625,9.5,1.47,0,0
133.6875,9.625,9.3125,1.39,2.34,-0.3
133.8125,9.625,9.0625,1.43,2.15,-0.47
133.8125,9.625,8.6875,1.45,0,0
133.75,0,0,1.36,1.22,0
133.5625,0,0,0.84,0.08,-0.61
133.375,9.9375,6.9375,0.28,-0.37,-0.44
133.3125,10.1875,6.25,-0.16,-1.24,-0.53
133.1875,0,0,-0.21,-1.52,-0.62
133.1875,10.4375,4.8125,-0.11,-1.68,-0.75
133.375,10.3125,4.625,0.11,-1.64,-0.97
133.5625,10.1875,4.625,0.35,-0.91,-1.18
133.9375,10,4.6875,0.54,-0.42,-1.37
134.3125,9.8125,4.8125,0.65,0.18,-1.51
134.6875,9.625,4.9375,0.81,1.21,-1.71
135,9.375,4.9375,0.89,1.58,-1.78
135.3125,9.1875,4.875,1.07,1.66,-1.83
135.5,0,0,1.62,1.48,-1.82
135.625,8.625,4.3125,1.74,1.22,-1.78
135.625,8.125,3.4375,1.72,0.94,-1.7
135.625,7.875,3,1.37,0.83,-1.25
135.625,7.5625,2.5625,0.64,0.74,-0.14
135.625,7.25,2.125,0.71,0.56,0.15
135.6875,6.875,1.75,0.59,0.7,0.81
135.75,6.375,1.4375,0.81,0.74,1.3
135.9375,5.875,1.3125,2.17,1.05,1.32
136.0625,5.375,1.3125,3.45,1.74,0.68
136.1875,5,1.375,3.21,2.67,0.16
136.1875,4.8125,1.625,2.67,3.2,-0.03
136.0625,4.9375,1.625,1.99,3.5,-0.16
135.6875,5.125,1.375,1.17,3.41,-0.2
135.25,5.3125,0.8125,0.35,2.6,0
134.6875,5.4375,0.125,0.1,0,0
134.0625,5.4375,-0.5625,0.03,1.26,-0.42
133.4375,5.3125,-1.3125,0.09,0.68,-0.16
132.8125,5.125,-2,0.47,-0.26,0.17
132.25,4.875,-2.625,0.54,0,0
131.75,4.625,-3.125,0.89,0,0
131.3125,4.375,-3.375,1.08,-0.85,0.6
131,4.125,-3.5625,1.1,-0.27,0.6
130.75,3.875,-3.5625,1.05,0.18,0.49
130.5,3.625,0,1.15,1.6,-0.03
129.875,3,-2.875,1.42,1.93,-0.17
129.5,2.625,-2.4375,1.25,2.61,0.07
129.0625,2.25,-2.125,1.35,3.09,0.34
128.5,1.8125,-1.9375,1.85,3.36,0.57
127.875,1.4375,-1.875,2.04,3.35,0.68
127.1875,1.125,-2.0625,2.26,3.25,0.66
126.375,0.875,-2.25,2.28,2.86,0.66
125.5,0.6875,-2.5,1.48,0,0
124.625,0.625,0,0.27,1.82,1.73
123.625,0.5625,0,0.21,1.27,1.87
122.625,0.4375,0,0.39,0.68,2.26
121.625,0.3125,-4.125,0.54,0.33,2.33
119.5625,0,-4.8125,0.8,0.14,2.28
118.6875,-0.0625,-5.0625,0.9,0,0
117.6875,0,-5.25,0.73,-0.18,1.61
116.8125,0.0625,-5.4375,0.47,-0.2,1.22
115.9375,0.3125,-5.625,0.16,0,0
115.0625,0.5625,-5.75,1.75,0,0
114.3125,0.75,-5.875,1.59,0,0
113.5,0.875,-5.875,-1.34,-0.23,-0.49
112.6875,0.75,-5.875,-1.41,-0.02,-0.4
111.9375,0.5625,-5.875,-1.35,0.52,0.29
111.1875,0.1875,-5.9375,1.69,0,0
110.375,-0.125,9.9375,-0.49,0.53,1.06
109.5625,-0.5625,-6.25,0.63,-0.14,1.32
108.75,-0.875,-6.5,0.76,-0.27,1.55
107.9375,0,0,0.38,-0.41,1.8
107.1875,0,0,-0.2,-0.27,1.61
105.8125,-1,-6.9375,-0.23,-0.19,1.26
105.125,-1,-6.875,-0.21,0,0.93
104.5,-1.0625,-6.625,-0.26,0.57,0.81
103.9375,-1.1875,-6.375,0.31,0,0
103.1875,-1.4375,-6.125,0.7,0,0
102.4375,-1.625,-5.9375,0.87,1.83,0.19
101.6875,-1.8125,-5.9375,1.01,1.84,0.34
100.6875,-1.9375,-6.0625,0.89,1.15,0.89
99.6875,-1.9375,-6.4375,0.99,0.38,0.93
98.6875,0,0,0.81,0,0
97.625,-1.6875,-7.625,0.56,-2.21,0.57
96.625,-1.4375,-8.125,0.02,-2.52,0.58
95.75,-1.1875,-8.4375,-0.37,-2.76,0.32
95,-1,-8.375,-0.87,-1.72,-0.23
93.75,-1.0625,-7.6875,-0.54,-1.28,-0.53
93.1875,-1.3125,-7.1875,-0.11,-0.68,-0.72
92.6875,-1.6875,-6.625,0.33,-0.19,-0.81
92.125,-2,-6.1875,0.89,0.46,0
91.5625,-2.375,-5.8125,1.08,0.7,0
90.9375,-2.5625,-5.625,1.05,0.82,-0.17
90.25,-2.75,-5.5625,0.98,0.69,-0.01
89.5,-2.8125,-5.625,0.54,0.38,0.44
88.75,-2.8125,-5.75,0.42,0.03,0.58
87.875,0,0,0.52,-0.4,0.54
87,-2.6875,-6.1875,0.74,-1.24,0.2
86.1875,-2.5625,-6.375,0.6,-1.51,-0.02
85.375,0,0,-0.13,-1.75,-0.55
84.6875,-2.0625,-6.5625,-1.2,-1.53,-0.73
83.375,-1.5625,-6.375,-1.38,-1.42,-0.92
82.75,-1.5,-6.1875,-1.43,-1.29,-1
82.125,-1.5625,-5.9375,-1.31,-1.16,-0.95
81.5625,-1.8125,-5.75,-0.6,-0.79,-0.58
81.0625,-2.1875,-5.5,-0.04,-0.69,-0.36
80.5,-2.625,-5.3125,0.46,-0.59,-0.08
79.9375,-3,-5.1875,0.8,-0.45,0.25
79.4375,-3.3125,-5,1.22,-0.49,0.48
78.875,-3.5625,-4.9375,0.7,-0.46,0.74
77.625,-3.5,-5,-0.3,-0.85,0.89
76.9375,-3.4375,-5.0625,-1.1,-1.02,1.36
76.1875,-3.3125,-5.1875,-1.58,-1.31,1.78
75.5,-3.1875,-5.4375,-1.86,-1.26,2.06
74.875,-3.1875,-5.75,-1,-2.78,1.67
74.125,-3.1875,-6.125,-0.59,-3.44,1.51
73.5,-3.1875,-6.4375,-0.08,-3.94,1.08
73.0625,-3.0625,-6.5625,-0.02,-4.13,0.64
72.6875,-2.875,-6.375,-1.2,-2.94,-1.06
72.5,-2.3125,-5.375,-1.67,-2.17,-1.55
72.5,-2.1875,-4.625,-2.25,-1.26,-1.71
72.4375,-2.125,-3.8125,-2.32,0.04,-1.92
72.4375,-2.375,-3.125,-2.11,0.58,-1.68
72.3125,-2.75,-2.6875,-1.53,0.83,-1.37
72.25,-3.1875,-2.4375,-0.01,0.61,-0.67
72.0625,-3.6875,-2.375,0.62,0.5,-0.12
71.875,-4.0625,-2.4375,1.1,0.39,0.37
71.6875,-4.3125,-2.625,1.17,-0.08,1.35
71.3125,-4.125,-3.1875,1.22,-0.55,0.88
71.125,-3.75,-3.4375,0.96,-0.91,0.21
70.9375,-3.125,-3.75,0.31,-1.06,-0.34
70.8125,-2.25,-4,-1.72,-1.29,-1.18
70.6875,-1.4375,-4.1875,-2.54,-1.4,-1.59
70.625,-0.6875,-4.375,-3.18,-1.29,-1.82
70.625,-0.1875,-4.4375,-3.3,-1.41,-2.12
70.625,0,-4.375,-3.09,-1.17,-1.66
70.6875,-0.0625,-4.3125,-2.05,-1.04,-0.65
70.9375,-0.75,-4.1875,-0.31,-1.1,-0.12
71.3125,-1.1875,-4.1875,0.26,-1.02,0.15
71.5625,-1.5625,-4.125,0.9,-1.01,0.13
71.8125,-1.75,-4.0625,0.85,-0.72,0.33
72.125,-1.625,-3.8125,0.23,-0.06,0.3
72.375,-1.3125,-3.625,-0.1,0.01,-0.14
72.625,-0.875,-3.5625,-0.55,0,-0.71
72.8125,-0.375,-3.625,-1.41,-0.03,-0.97
73.0625,0,-3.75,-3.41,-0.75,-1.07
73.5,0.4375,-4.3125,-3.47,-1.14,-0.92
74,0.375,-4.5625,-3.31,-1.47,-0.65
74.3125,0.125,-4.625,-2.02,-2.05,-0.51
74.75,-0.0625,-4.625,-1.52,-2,-0.33
75.3125,-0.25,-4.5,-1.11,-1.95,-0.29
75.9375,-0.375,-4.1875,-1.41,-1.14,0.07
76.625,-0.375,-3.875,-2.18,-0.4,0.65
77.3125,-0.375,-3.4375,-2.62,0.16,0.95
77.9375,-0.4375,-3.0625,-2.28,0.86,0.87
79.3125,-0.5625,-2.4375,-1.87,1.03,0.71
80.0625,-0.625,-2.1875,-1.7,1.39,0.58
80.6875,-0.5625,-2,-1.31,1.53,0.43
81.3125,-0.4375,-1.875,-0.89,1.65,-0.17
81.9375,-0.25,-1.8125,-0.91,1.57,-0.46
82.5,0,-1.75,-1.58,1.74,-0.17
83.0625,0.3125,-1.8125,-2.22,1.81,0.13
83.5625,0.625,-2,-2.75,1.13,0.25
84,0.875,-2.1875,-2.72,0.09,0.43
84.9375,1.1875,-2.5,-2.4,-0.56,0.72
85.6875,1.3125,-2.5,-2.29,-0.54,0.9
86.375,1.4375,-2.375,-1.88,-0.58,0.68
87.125,1.625,-2.125,-1.53,-0.4,0.4
87.9375,1.875,-1.75,-1.45,0.4,0.01
88.75,2.25,-1.375,-1.7,0.77,-0.16
89.625,2.625,-0.9375,-2.13,1.05,-0.33
90.375,3,-0.625,-2.61,1.28,-0.32
91,3.3125,-0.375,-2.72,0.53,-0.6
91.625,3.5,-0.25,-3.08,0.3,-0.15
92.3125,3.75,-0.25,-3.11,-0.06,0.22
93.0625,3.875,-0.375,-2.84,-0.68,0.94
94.625,4.1875,-0.5,-2.3,-1.01,0.99
95.5625,4.375,-0.4375,-1.98,-1.06,1.17
96.625,4.625,-0.375,-1.5,-0.7,1.29
97.8125,5.0625,-0.1875,-1.38,-0.3,1.09
99,5.5625,0,-1.33,0.03,0.6
100.25,6.1875,0.3125,-1.82,1.59,-1.02
101.5,6.875,0.625,-1.97,1.99,-1.58
102.625,7.5,1,-2.26,2.57,-1.85
104.75,8.5625,1.5,-2.43,2.89,-1.81
105.625,8.875,1.5,-2.58,3.23,-1
106.375,9.125,1.125,-2.38,2.99,-0.33
106.9375,9.25,0.5625,-1.69,2.18,0.05
107.625,9.4375,-0.0625,-0.94,1.21,0.28
108.125,9.6875,-0.75,0.29,-0.42,0.47
108.6875,10.125,-1.25,-0.03,-1.16,0.35
109.3125,10.75,-1.5,-1.35,-0.61,0.02
110.875,12.125,-1.375,-2.1,-0.06,-0.21
111.75,12.8125,-1.1875,-2.62,0.49,-0.49
112.625,13.3125,-0.9375,-2.69,0.75,-0.94
113.4375,13.8125,-0.8125,-2.74,1.26,-1.05
114.25,14.0625,-0.8125,-2.29,1.14,-1.22
115.1875,14.3125,-0.875,-2.19,1.16,-0.84
115.9375,14.4375,-1,-1.46,0.86,-0.94
116.625,14.625,-1.125,-0.33,0.29,-1.02
118.1875,15.0625,-1.25,-0.51,0.41,-0.94
118.9375,15.4375,-1.25,-0.78,0.44,-1.02
119.75,15.8125,-1.25,-1.84,0.75,-0.75
120.5,16.125,-1.1875,-1.94,0.68,-0.91
121.25,16.3125,-1.1875,-2.08,0.63,-0.94
122.0625,16.4375,-1.1875,-1.9,0.64,-0.68
123,16.4375,-1.1875,-1.53,0.51,-0.57
123.75,16.375,-1.25,-0.66,0.22,-0.57
124.5,16.3125,-1.25,-0.51,0.32,-0.35
126.1875,16.4375,-1.1875,-0.64,0.51,-0.36
127.125,16.625,-1.125,-0.68,0.6,-0.57
128,16.8125,-1.125,-0.97,0.79,-0.69
128.9375,17.0625,-1.0625,-1.37,1.18,-1
129.8125,17.25,-1,-1.63,1.53,-0.87
130.6875,17.3125,-0.9375,-1.33,1.6,-1.03
131.5625,17.3125,-0.9375,-0.52,1.47,-1.25
132.3125,17.3125,-1,-0.28,1.31,-1.38
133.75,17.5,-1.3125,-0.15,1.06,-1.46
134.4375,17.625,-1.5625,-0.67,0.98,-0.88
135.0625,17.8125,-1.875,-0.73,0.71,-0.88
135.75,17.9375,-2.1875,-0.78,0.49,-0.89
136.4375,18.0625,-2.4375,-0.93,0.36,-0.78
137.125,18.0625,-2.625,-0.92,0.25,-0.59
137.875,18.0625,-2.75,-1.11,0.45,-0.18
138.625,18,-2.8125,-0.36,0.37,-0.25
139.4375,17.875,-2.8125,0.11,0.67,-0.19
141.1875,17.625,-2.625,0.14,1.01,-0.06
142.0625,17.5625,-2.5,0.07,1.31,0
143,17.5625,-2.375,0.18,1.57,-0.15
143.875,17.5625,-2.3125,0.34,1.93,-0.57
144.75,17.625,-2.1875,0.32,2.1,-0.82
145.5,17.75,-2.1875,0.32,2.15,-1.05
146.25,17.8125,-2.1875,0.03,1.86,-1.61
146.875,17.9375,-2.25,-0.2,1.57,-1.61
147.4375,18.0625,-2.375,-0.61,1.35,-1.39
148.4375,18.1875,-2.9375,-0.47,0.34,-1.4
148.9375,18.125,-3.1875,-0.57,0.05,-1.19
149.5,18.0625,-3.4375,-0.62,-0.13,-1.1
150.1875,17.9375,-3.625,-0.54,-0.41,-1.12
150.875,17.75,-3.75,-0.75,-0.42,-1.08
151.6875,17.5625,-3.75,-0.76,0.03,-1.26
152.625,17.3125,-3.6875,-0.8,0.57,-1.11
153.5625,16.9375,-3.4375,-0.49,1.61,-0.76
155.5625,15.9375,-2.6875,-0.11,2.14,-0.69
156.4375,15.375,-2.3125,0.05,2.74,-0.32
157.3125,14.8125,-2.0625,0.55,3.29,0.4
158,14.3125,-1.875,1.21,2.97,0.37
158.5,14,-1.875,1.3,2.78,0.7
158.9375,13.75,-2.125,1.29,1.15,0.62
159.25,13.8125,-2.4375,1.13,0.45,0.1
159.5625,14,-2.8125,0.35,0.03,-0.07
160.125,14.9375,-3.5625,-0.64,-0.19,-0.2
160.5,15.4375,-3.8125,-1.95,-0.56,-0.72
160.875,15.75,-4,-2.25,-0.76,-0.93
161.3125,16,-4.125,-2.38,-0.8,-0.91
161.8125,16,-4.1875,-2.24,-0.76,-0.86
162.375,15.875,-4.125,-1.36,-0.77,-0.91
163,15.625,-4,-0.59,-0.1,-0.61
164.5,15.0625,-3.625,-0.4,0.73,-0.14
165.3125,14.875,-3.4375,-0.29,1.15,-0.09
166.0625,14.75,-3.25,-0.17,1.37,-0.16
166.8125,14.625,-3.125,0.02,1.52,-0.3
167.5,14.5625,-3.0625,0.28,1.72,-0.36
168.0625,14.5625,-3.0625,0.26,1.69,-0.38
168.625,14.625,-3.125,0.43,1.51,-0.56
169.125,14.75,-3.25,0.06,0.78,-0.9
169.875,15.125,-3.5,-0.39,0.57,-0.89
170.1875,15.375,-3.6875,-0.74,0.24,-0.98
170.5,15.625,-3.8125,-1.68,-0.46,-0.86
170.8125,15.8125,-3.9375,-2.09,-0.79,-0.64
171.1875,15.9375,-4.125,-2.31,-1.1,-0.44
171.5625,15.9375,-4.25,-1.76,-1.72,-0.06
172.0625,15.75,-4.375,-1.36,-1.63,0.11
172.6875,15.5625,-4.375,-1.08,-1.33,0.27
174.25,14.9375,-4.125,-0.66,-0.89,0.31
175.25,14.6875,-3.9375,0.09,0.04,-0.18
176.3125,14.5625,-3.6875,-0.43,0.74,0
177.375,14.5625,-3.5,-1.05,1.49,0.27
178.4375,14.5625,-3.5,-1.41,1.94,0.44
179.4375,14.5,-3.5,-0.46,2.09,1.04
180.3125,14.25,-3.6875,0.15,1.92,1.45
181.125,13.875,-3.875,0.74,1.78,1.96
182.5625,13.1875,-4.3125,1.46,1.56,2.64
183.3125,13.125,-4.5,1.36,1.65,2.99
184.0625,13.1875,-4.6875,1.6,1.54,2.73
184.75,13.4375,-4.875,1.27,1.52,2.04
185.5625,13.875,-4.9375,0.95,1.59,1.58
186.3125,14.375,-5,0.54,1.7,1.06
187,14.9375,-4.9375,-0.44,2.32,0.13
188.375,15.9375,-4.75,-0.51,2.44,0.03
189,16.3125,-4.6875,-0.32,2.48,-0.03
189.5625,16.5,-4.5625,-0.18,2.66,0.18
190.125,16.625,-4.4375,0.66,2.83,0.63
190.6875,16.625,-4.25,1.29,2.88,0.8
191.125,16.625,-4.0625,1.65,3.02,1.13
191.625,16.625,-3.875,2.36,3.19,1.45
192,16.8125,-3.6875,2.64,3.18,1.19
192.3125,17.125,-3.5625,2.46,3.27,1.06
192.875,18.1875,-3.1875,1.81,3.46,0.69
193.0625,18.875,-3,1.56,3.52,0.36
193.1875,19.625,-2.75,1.11,3.55,0.03
193.25,20.375,-2.625,0.94,3.35,-0.42
193.1875,21.125,-2.4375,0.4,3.13,-0.39
193.0625,21.8125,-2.375,0.65,2.33,-0.59
192.8125,22.375,-2.3125,0.71,2.03,-0.48
192.5625,22.9375,-2.25,1.21,1.45,-0.57
192.0625,23.875,-2.0625,1.15,1.35,-0.39
191.875,24.3125,-1.875,1.22,1.33,-0.41
191.625,24.75,-1.625,1.22,1.46,-0.59
191.5,25.25,-1.3125,1.25,1.58,-0.84
191.375,25.6875,-0.875,1.3,1.68,-1.22
191.1875,26.1875,-0.5,1.36,1.78,-1.68
191.0625,26.6875,-0.125,0.73,2.24,-2.3
190.875,27.1875,0.1875,0.17,2.54,-1.99
190.6875,27.625,0.5625,0.04,2.78,-1.78
190.1875,28.3125,1.1875,0.66,2.43,-1.48
189.75,28.4375,1.4375,0.9,2.28,-1.03
189.0625,28.5,1.5625,1.17,2.07,-0.58
188.4375,28.6875,1.6875,1.43,1.68,-0.23
187.8125,28.9375,1.75,1.48,1.02,0.37
187.1875,29.3125,1.875,1.63,0.38,-0.19
186.625,29.8125,2.1875,0.88,0.46,-0.76
186,30.4375,2.5625,0.25,0.81,-1.07
185.125,31.625,3.5625,-0.13,0.97,-1.6
184.75,32.1875,4.0625,-0.47,1.24,-2.08
184.3125,32.625,4.5625,-0.91,1.62,-2.54
183.6875,32.875,5,-0.77,1.68,-2.69
183.125,33,5.375,-0.42,1.6,-2.84
182.4375,33,5.6875,-0.11,1.41,-2.77
181.75,33.0625,5.875,0.17,0.98,-1.77
181.0625,33.0625,6,0.28,0.78,-1.6
180.25,33.125,6.0625,0.35,0.58,-1.47
178.8125,33.375,6.25,0.01,0.54,-0.94
178.125,33.375,6.5,-0.09,0.65,-0.52
177.375,33.375,6.75,-0.03,0.71,-0.29
176.625,33.4375,7,0.53,0.66,-0.34
175.875,33.5625,7.25,0.53,0.68,-0.29
175.1875,33.75,7.5,0.41,0.66,-0.31
174.375,34.0625,7.75,0.39,0.52,-0.58
173.625,34.4375,8.0625,-0.64,0.29,-1.32
172.6875,34.8125,8.4375,-0.91,0.25,-1.68
172,35.125,8.8125,-1.3,0.38,-1.77
170.75,35.375,9.75,-1.48,0.65,-1.72
170.125,35.25,10.25,-1.41,0.89,-1.53
169.5,35,10.6875,-0.92,0.87,-1.5
168.875,34.75,11.0625,-0.33,0.8,-1.48
168.1875,34.5,11.5,0.25,0.73,-1
167.5,34.25,11.8125,0.53,0.62,-0.89
166.75,34.1875,12.1875,0.23,0.27,-0.68
165.75,34.1875,12.5625,0.1,0.07,-0.92
165,34.25,13,-0.14,0,-1.2
163.4375,34.5,13.9375,-0.46,0,-1.41
162.75,34.625,14.4375,-1.14,0.18,-1.72
161.875,34.6875,14.9375,-1.25,0.2,-1.94
161.125,34.6875,15.375,-1.34,0.38,-1.98
160.4375,34.625,15.75,-1.27,0.51,-1.94
159.75,34.4375,16.0625,-0.56,0.74,-1.62
159,34.1875,16.3125,-0.2,0.7,-1.59
158.125,34,16.5,0.12,0.62,-1.62
156.5625,33.6875,16.75,-0.02,0.8,-1.23
155.75,33.625,16.8125,0.15,0.64,-1.39
154.8125,33.5,16.9375,0.23,0.52,-1.49
153.9375,33.5,17.0625,0.05,0.42,-1.6
153.0625,33.5,17.1875,-0.09,0.38,-1.73
152.125,33.5,17.375,-0.66,0.55,-1.59
151.25,33.5,17.5625,-1.33,0.54,-1.55
