Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z
59622,-0.11,0.91,9.17,-0.11,-0.01,-0.06,12.37,70.5,-71.25
59624,-0.11,0.91,9.17,-0.11,-0.01,-0.06,12.37,70.5,-71.25
59625,-0.11,0.91,9.17,-0.11,-0.01,-0.06,12.37,70.5,-71.25
59627,-0.11,0.91,9.17,-0.11,-0.01,-0.06,12.37,70.5,-71.25
59629,-0.11,0.91,9.17,-0.11,-0.01,-0.06,12.37,70.5,-71.25
59631,-0.11,0.91,9.17,-0.11,-0.06,-0.05,12.37,70.5,-71.25
59632,-0.11,0.89,9.16,-0.11,-0.06,-0.05,12.37,70.5,-71.25
59634,-0.11,0.89,9.16,-0.11,-0.06,-0.05,12.37,70.5,-71.25
59636,-0.11,0.89,9.16,-0.11,-0.06,-0.05,12.37,70.5,-71.25
59638,-0.11,0.89,9.16,-0.11,-0.06,-0.05,12.37,70.5,-71.25
59642,-0.12,0.85,9.13,-0.1,-0.12,-0.04,12.37,70.5,-71.25
59643,-0.12,0.85,9.13,-0.1,-0.12,-0.04,12.37,70.5,-71.25
59645,-0.12,0.85,9.13,-0.1,-0.12,-0.04,12.37,70.5,-71.25
59651,-0.08,0.83,9.15,-0.1,-0.15,-0.04,12.37,70.5,-71.25
59653,-0.08,0.83,9.15,-0.1,-0.15,-0.04,12.37,70.5,-71.25
59655,-0.08,0.83,9.15,-0.1,-0.15,-0.04,12.37,70.5,-71.25
59661,-0.04,0.84,9.2,-0.09,-0.15,-0.05,12.37,70.5,-71.25
59663,-0.04,0.84,9.2,-0.09,-0.15,-0.05,12.37,70.5,-71.25
59665,-0.04,0.84,9.2,-0.09,-0.15,-0.05,12.37,70.5,-71.25
59667,-0.04,0.84,9.2,-0.09,-0.15,-0.05,12.37,70.5,-71.25
59668,-0.04,0.84,9.2,-0.09,-0.15,-0.05,12.37,70.5,-71.25
59670,-0.04,0.84,9.2,-0.08,-0.11,-0.05,12.25,73.25,-68.69
59672,0.01,0.86,9.2,-0.08,-0.11,-0.05,12.25,73.25,-68.69
59673,0.01,0.86,9.2,-0.08,-0.11,-0.05,12.25,73.25,-68.69
59675,0.01,0.86,9.2,-0.08,-0.11,-0.05,12.25,73.25,-68.69
59677,0.01,0.86,9.2,-0.08,-0.11,-0.05,12.25,73.25,-68.69
59679,0.01,0.86,9.2,-0.08,-0.11,-0.05,12.25,73.25,-68.69
59680,0.04,0.87,9.24,-0.06,-0.06,-0.05,12.25,73.25,-68.69
59682,0.04,0.87,9.24,-0.06,-0.06,-0.05,12.25,73.25,-68.69
59684,0.04,0.87,9.24,-0.06,-0.06,-0.05,12.25,73.25,-68.69
59686,0.04,0.87,9.24,-0.06,-0.06,-0.05,12.25,73.25,-68.69
59687,0.04,0.87,9.24,-0.06,-0.06,-0.05,12.25,73.25,-68.69
59689,0.04,0.87,9.24,-0.06,-0.06,-0.05,12.25,73.25,-68.69
59691,0.12,0.84,9.22,-0.04,-0.01,-0.06,12.25,73.25,-68.69
59693,0.12,0.84,9.22,-0.04,-0.01,-0.06,12.25,73.25,-68.69
59695,0.12,0.84,9.22,-0.04,-0.01,-0.06,12.25,73.25,-68.69
59696,0.12,0.84,9.22,-0.04,-0.01,-0.06,12.25,73.25,-68.69
59701,0.19,0.86,9.29,-0.03,0.03,-0.06,12.25,73.25,-68.69
59703,0.19,0.86,9.29,-0.03,0.03,-0.06,12.25,73.25,-68.69
59705,0.19,0.86,9.29,-0.03,0.03,-0.06,12.25,73.25,-68.69
59707,0.19,0.86,9.29,-0.03,0.03,-0.06,12.25,73.25,-68.69
59712,0.12,0.89,9.42,-0.02,0.08,-0.06,12.25,73.25,-68.69
59713,0.12,0.89,9.42,-0.02,0.08,-0.06,12.25,73.25,-68.69
59715,0.12,0.89,9.42,-0.02,0.08,-0.06,12.25,73.25,-68.69
59717,0.12,0.89,9.42,-0.02,0.08,-0.06,12.25,73.25,-68.69
59719,0.12,0.89,9.42,-0.02,0.08,-0.06,12.25,73.25,-68.69
59720,0.05,0.92,9.53,-0.01,0.11,-0.07,13.5,75.25,-67.75
59722,0.05,0.92,9.53,-0.01,0.11,-0.07,13.5,75.25,-67.75
59724,0.05,0.92,9.53,-0.01,0.11,-0.07,13.5,75.25,-67.75
59726,0.05,0.92,9.53,-0.01,0.11,-0.07,13.5,75.25,-67.75
59727,0.05,0.92,9.53,-0.01,0.11,-0.07,13.5,75.25,-67.75
59729,0.05,0.92,9.53,-0.01,0.11,-0.07,13.5,75.25,-67.75
59731,-0.13,1.01,9.66,0.01,0.12,-0.08,13.5,75.25,-67.75
59733,-0.13,1.01,9.66,0.01,0.12,-0.08,13.5,75.25,-67.75
59734,-0.13,1.01,9.66,0.01,0.12,-0.08,13.5,75.25,-67.75
59736,-0.13,1.01,9.66,0.01,0.12,-0.08,13.5,75.25,-67.75
59738,-0.13,1.01,9.66,0.03,0.12,-0.09,13.5,75.25,-67.75
59741,-0.23,1.01,9.61,0.03,0.12,-0.09,13.5,75.25,-67.75
59743,-0.23,1.01,9.61,0.03,0.12,-0.09,13.5,75.25,-67.75
59745,-0.23,1.01,9.61,0.03,0.12,-0.09,13.5,75.25,-67.75
59751,-0.25,0.99,9.52,0.06,0.1,-0.12,13.5,75.25,-67.75
59753,-0.25,0.99,9.52,0.06,0.1,-0.12,13.5,75.25,-67.75
59755,-0.25,0.99,9.52,0.06,0.1,-0.12,13.5,75.25,-67.75
59761,-0.15,0.84,9.34,0.1,0.08,-0.13,13.5,75.25,-67.75
59763,-0.15,0.84,9.34,0.1,0.08,-0.13,13.5,75.25,-67.75
59765,-0.15,0.84,9.34,0.1,0.08,-0.13,13.5,75.25,-67.75
59766,-0.15,0.84,9.34,0.1,0.08,-0.13,13.5,75.25,-67.75
59768,-0.15,0.84,9.34,0.1,0.08,-0.13,13.5,75.25,-67.75
59770,-0.15,0.84,9.34,0.1,0.08,-0.13,13.19,76.69,-65.37
59772,-0.02,0.82,9.37,0.11,0.05,-0.15,13.19,76.69,-65.37
59773,-0.02,0.82,9.37,0.11,0.05,-0.15,13.19,76.69,-65.37
59775,-0.02,0.82,9.37,0.11,0.05,-0.15,13.19,76.69,-65.37
59777,-0.02,0.82,9.37,0.11,0.05,-0.15,13.19,76.69,-65.37
59779,-0.02,0.82,9.37,0.11,0.05,-0.15,13.19,76.69,-65.37
59780,0.1,0.77,9.44,0.13,0.04,-0.15,13.19,76.69,-65.37
59782,0.1,0.77,9.44,0.13,0.04,-0.15,13.19,76.69,-65.37
59784,0.1,0.77,9.44,0.13,0.04,-0.15,13.19,76.69,-65.37
59786,0.1,0.77,9.44,0.13,0.04,-0.15,13.19,76.69,-65.37
59788,0.1,0.77,9.44,0.13,0.04,-0.15,13.19,76.69,-65.37
59791,0.19,0.76,9.53,0.13,0.06,-0.15,13.19,76.69,-65.37
59793,0.19,0.76,9.53,0.13,0.06,-0.15,13.19,76.69,-65.37
59795,0.19,0.76,9.53,0.13,0.06,-0.15,13.19,76.69,-65.37
59801,0.19,0.89,9.87,0.11,0.1,-0.14,13.19,76.69,-65.37
59803,0.19,0.89,9.87,0.11,0.1,-0.14,13.19,76.69,-65.37
59804,0.19,0.89,9.87,0.11,0.1,-0.14,13.19,76.69,-65.37
59811,0.1,0.93,9.94,0.09,0.14,-0.14,13.19,76.69,-65.37
59813,0.1,0.93,9.94,0.09,0.14,-0.14,13.19,76.69,-65.37
59814,0.1,0.93,9.94,0.09,0.14,-0.14,13.19,76.69,-65.37
59816,0.1,0.93,9.94,0.09,0.14,-0.14,13.19,76.69,-65.37
59818,0.1,0.93,9.94,0.09,0.14,-0.14,13.19,76.69,-65.37
59820,-0.08,0.99,9.93,0.07,0.17,-0.14,13.75,76.87,-64.25
59822,-0.08,0.99,9.93,0.07,0.17,-0.14,13.75,76.87,-64.25
59823,-0.08,0.99,9.93,0.07,0.17,-0.14,13.75,76.87,-64.25
59825,-0.08,0.99,9.93,0.07,0.17,-0.14,13.75,76.87,-64.25
59827,-0.08,0.99,9.93,0.07,0.17,-0.14,13.75,76.87,-64.25
59829,-0.08,0.99,9.93,0.07,0.17,-0.14,13.75,76.87,-64.25
59830,-0.16,0.98,9.89,0.06,0.16,-0.13,13.75,76.87,-64.25
59832,-0.16,0.98,9.89,0.06,0.16,-0.13,13.75,76.87,-64.25
59834,-0.16,0.98,9.89,0.06,0.16,-0.13,13.75,76.87,-64.25
59836,-0.16,0.98,9.89,0.06,0.16,-0.13,13.75,76.87,-64.25
59839,-0.16,0.98,9.89,0.04,0.11,-0.13,13.75,76.87,-64.25
59842,-0.13,0.97,9.72,0.04,0.11,-0.13,13.75,76.87,-64.25
59843,-0.13,0.97,9.72,0.04,0.11,-0.13,13.75,76.87,-64.25
59845,-0.13,0.97,9.72,0.04,0.11,-0.13,13.75,76.87,-64.25
59851,-0.06,0.88,9.63,0.03,0.04,-0.13,13.75,76.87,-64.25
59853,-0.06,0.88,9.63,0.03,0.04,-0.13,13.75,76.87,-64.25
59855,-0.06,0.88,9.63,0.03,0.04,-0.13,13.75,76.87,-64.25
59857,-0.06,0.88,9.63,0.03,0.04,-0.13,13.75,76.87,-64.25
59862,0.01,0.81,9.56,0.02,-0.03,-0.11,13.75,76.87,-64.25
59863,0.01,0.81,9.56,0.02,-0.03,-0.11,13.75,76.87,-64.25
59865,0.01,0.81,9.56,0.02,-0.03,-0.11,13.75,76.87,-64.25
59867,0.01,0.81,9.56,0.02,-0.03,-0.11,13.75,76.87,-64.25
59868,0.01,0.81,9.56,0.02,-0.03,-0.11,13.75,76.87,-64.25
59870,0.01,0.81,9.56,0.02,-0.08,-0.09,13.19,77.56,-63.19
59872,0.11,0.75,9.53,0.02,-0.08,-0.09,13.19,77.56,-63.19
59874,0.11,0.75,9.53,0.02,-0.08,-0.09,13.19,77.56,-63.19
59876,0.11,0.75,9.53,0.02,-0.08,-0.09,13.19,77.56,-63.19
59877,0.11,0.75,9.53,0.02,-0.08,-0.09,13.19,77.56,-63.19
59879,0.11,0.75,9.53,0.02,-0.08,-0.09,13.19,77.56,-63.19
59881,0.1,0.76,9.58,0.02,-0.11,-0.07,13.19,77.56,-63.19
59883,0.1,0.76,9.58,0.02,-0.11,-0.07,13.19,77.56,-63.19
59884,0.1,0.76,9.58,0.02,-0.11,-0.07,13.19,77.56,-63.19
59886,0.1,0.76,9.58,0.02,-0.11,-0.07,13.19,77.56,-63.19
59888,0.1,0.76,9.58,0.02,-0.1,-0.05,13.19,77.56,-63.19
59892,0.05,0.78,9.61,0.02,-0.1,-0.05,13.19,77.56,-63.19
59893,0.05,0.78,9.61,0.02,-0.1,-0.05,13.19,77.56,-63.19
59895,0.05,0.78,9.61,0.02,-0.1,-0.05,13.19,77.56,-63.19
59901,0.08,0.8,9.67,0.02,-0.05,-0.04,13.19,77.56,-63.19
59902,0.08,0.8,9.67,0.02,-0.05,-0.04,13.19,77.56,-63.19
59904,0.08,0.8,9.67,0.02,-0.05,-0.04,13.19,77.56,-63.19
59906,0.08,0.8,9.67,0.02,-0.05,-0.04,13.19,77.56,-63.19
59911,0.09,0.96,9.69,0.02,0.03,-0.03,13.19,77.56,-63.19
59913,0.09,0.96,9.69,0.02,0.03,-0.03,13.19,77.56,-63.19
59915,0.09,0.96,9.69,0.02,0.03,-0.03,13.19,77.56,-63.19
59917,0.09,0.96,9.69,0.02,0.03,-0.03,13.19,77.56,-63.19
59918,0.09,0.96,9.69,0.02,0.03,-0.03,13.19,77.56,-63.19
59920,0.09,0.96,9.69,0.02,0.03,-0.03,13.69,78.0,-62.0
59922,0.03,0.93,9.65,0.01,0.08,-0.03,13.69,78.0,-62.0
59924,0.03,0.93,9.65,0.01,0.08,-0.03,13.69,78.0,-62.0
59925,0.03,0.93,9.65,0.01,0.08,-0.03,13.69,78.0,-62.0
59927,0.03,0.93,9.65,0.01,0.08,-0.03,13.69,78.0,-62.0
59929,0.03,0.93,9.65,0.01,0.08,-0.03,13.69,78.0,-62.0
59931,0.0,0.84,9.58,0.02,0.11,-0.03,13.69,78.0,-62.0
59933,0.0,0.84,9.58,0.02,0.11,-0.03,13.69,78.0,-62.0
59934,0.0,0.84,9.58,0.02,0.11,-0.03,13.69,78.0,-62.0
59936,0.0,0.84,9.58,0.02,0.11,-0.03,13.69,78.0,-62.0
59938,0.0,0.84,9.58,0.02,0.11,-0.03,13.69,78.0,-62.0
59939,0.0,0.84,9.58,0.03,0.11,-0.03,13.69,78.0,-62.0
59942,0.0,0.77,9.47,0.03,0.11,-0.03,13.69,78.0,-62.0
59944,0.0,0.77,9.47,0.03,0.11,-0.03,13.69,78.0,-62.0
59945,0.0,0.77,9.47,0.03,0.11,-0.03,13.69,78.0,-62.0
59950,0.08,0.78,9.37,0.05,0.1,-0.03,13.69,78.0,-62.0
59952,0.08,0.78,9.37,0.05,0.1,-0.03,13.69,78.0,-62.0
59953,0.08,0.78,9.37,0.05,0.1,-0.03,13.69,78.0,-62.0
59955,0.08,0.78,9.37,0.05,0.1,-0.03,13.69,78.0,-62.0
59960,0.04,0.82,9.43,0.07,0.1,-0.02,13.69,78.0,-62.0
59962,0.04,0.82,9.43,0.07,0.1,-0.02,13.69,78.0,-62.0
59964,0.04,0.82,9.43,0.07,0.1,-0.02,13.69,78.0,-62.0
59966,0.04,0.82,9.43,0.07,0.1,-0.02,13.69,78.0,-62.0
59967,0.04,0.82,9.43,0.07,0.1,-0.02,13.69,78.0,-62.0
59969,0.04,0.82,9.43,0.07,0.1,-0.02,13.69,78.0,-62.0
59971,0.01,0.94,9.52,0.09,0.12,-0.02,12.37,78.87,-61.88
59973,0.01,0.94,9.52,0.09,0.12,-0.02,12.37,78.87,-61.88
59975,0.01,0.94,9.52,0.09,0.12,-0.02,12.37,78.87,-61.88
59976,0.01,0.94,9.52,0.09,0.12,-0.02,12.37,78.87,-61.88
59978,0.01,0.94,9.52,0.09,0.12,-0.02,12.37,78.87,-61.88
59980,0.01,0.94,9.52,0.09,0.12,-0.02,12.37,78.87,-61.88
59982,-0.05,1.06,9.7,0.08,0.14,-0.02,12.37,78.87,-61.88
59983,-0.05,1.06,9.7,0.08,0.14,-0.02,12.37,78.87,-61.88
59985,-0.05,1.06,9.7,0.08,0.14,-0.02,12.37,78.87,-61.88
59987,-0.05,1.06,9.7,0.08,0.14,-0.02,12.37,78.87,-61.88
59989,-0.05,1.06,9.7,0.08,0.14,-0.02,12.37,78.87,-61.88
59990,-0.05,1.06,9.7,0.06,0.16,-0.02,12.37,78.87,-61.88
59992,-0.1,1.12,9.72,0.06,0.16,-0.02,12.37,78.87,-61.88
59994,-0.1,1.12,9.72,0.06,0.16,-0.02,12.37,78.87,-61.88
59996,-0.1,1.12,9.72,0.06,0.16,-0.02,12.37,78.87,-61.88
60001,-0.09,1.12,9.73,0.04,0.16,-0.02,12.37,78.87,-61.88
60003,-0.09,1.12,9.73,0.04,0.16,-0.02,12.37,78.87,-61.88
60005,-0.09,1.12,9.73,0.04,0.16,-0.02,12.37,78.87,-61.88
60011,-0.07,1.09,9.7,0.01,0.15,-0.02,12.37,78.87,-61.88
60013,-0.07,1.09,9.7,0.01,0.15,-0.02,12.37,78.87,-61.88
60015,-0.07,1.09,9.7,0.01,0.15,-0.02,12.37,78.87,-61.88
60016,-0.07,1.09,9.7,0.01,0.15,-0.02,12.37,78.87,-61.88
60018,-0.07,1.09,9.7,0.01,0.15,-0.02,12.37,78.87,-61.88
60020,-0.06,1.1,9.64,-0.01,0.12,-0.02,13.0,79.06,-61.0
60022,-0.06,1.1,9.64,-0.01,0.12,-0.02,13.0,79.06,-61.0
60023,-0.06,1.1,9.64,-0.01,0.12,-0.02,13.0,79.06,-61.0
60025,-0.06,1.1,9.64,-0.01,0.12,-0.02,13.0,79.06,-61.0
60027,-0.06,1.1,9.64,-0.01,0.12,-0.02,13.0,79.06,-61.0
60029,-0.06,1.1,9.64,-0.01,0.12,-0.02,13.0,79.06,-61.0
60030,-0.04,1.16,9.62,-0.01,0.09,-0.02,13.0,79.06,-61.0
60032,-0.04,1.16,9.62,-0.01,0.09,-0.02,13.0,79.06,-61.0
60034,-0.04,1.16,9.62,-0.01,0.09,-0.02,13.0,79.06,-61.0
60036,-0.04,1.16,9.62,-0.01,0.09,-0.02,13.0,79.06,-61.0
60037,-0.04,1.16,9.62,-0.01,0.09,-0.02,13.0,79.06,-61.0
60039,-0.04,1.16,9.62,-0.01,0.09,-0.02,13.0,79.06,-61.0
60042,-0.04,1.17,9.7,-0.01,0.09,-0.02,13.0,79.06,-61.0
60043,-0.04,1.17,9.7,-0.01,0.09,-0.02,13.0,79.06,-61.0
60045,-0.04,1.17,9.7,-0.01,0.09,-0.02,13.0,79.06,-61.0
60050,-0.06,1.18,9.76,-0.01,0.09,-0.03,13.0,79.06,-61.0
60052,-0.06,1.18,9.76,-0.01,0.09,-0.03,13.0,79.06,-61.0
60053,-0.06,1.18,9.76,-0.01,0.09,-0.03,13.0,79.06,-61.0
60055,-0.06,1.18,9.76,-0.01,0.09,-0.03,13.0,79.06,-61.0
60060,-0.1,1.18,9.88,-0.01,0.12,-0.03,13.0,79.06,-61.0
60062,-0.1,1.18,9.88,-0.01,0.12,-0.03,13.0,79.06,-61.0
60064,-0.1,1.18,9.88,-0.01,0.12,-0.03,13.0,79.06,-61.0
60065,-0.1,1.18,9.88,-0.01,0.12,-0.03,13.0,79.06,-61.0
60067,-0.1,1.18,9.88,-0.01,0.12,-0.03,13.0,79.06,-61.0
60069,-0.1,1.18,9.88,-0.01,0.12,-0.03,13.5,79.0,-61.19
60071,-0.09,1.1,9.86,-0.02,0.13,-0.04,13.5,79.0,-61.19
60073,-0.09,1.1,9.86,-0.02,0.13,-0.04,13.5,79.0,-61.19
60074,-0.09,1.1,9.86,-0.02,0.13,-0.04,13.5,79.0,-61.19
60076,-0.09,1.1,9.86,-0.02,0.13,-0.04,13.5,79.0,-61.19
60078,-0.09,1.1,9.86,-0.02,0.13,-0.04,13.5,79.0,-61.19
60080,-0.06,1.03,9.82,-0.04,0.12,-0.05,13.5,79.0,-61.19
60082,-0.06,1.03,9.82,-0.04,0.12,-0.05,13.5,79.0,-61.19
60083,-0.06,1.03,9.82,-0.04,0.12,-0.05,13.5,79.0,-61.19
60085,-0.06,1.03,9.82,-0.04,0.12,-0.05,13.5,79.0,-61.19
60087,-0.06,1.03,9.82,-0.04,0.12,-0.05,13.5,79.0,-61.19
60089,-0.06,1.03,9.82,-0.04,0.12,-0.05,13.5,79.0,-61.19
60090,-0.04,0.95,9.78,-0.05,0.11,-0.04,13.5,79.0,-61.19
60092,-0.04,0.95,9.78,-0.05,0.11,-0.04,13.5,79.0,-61.19
60094,-0.04,0.95,9.78,-0.05,0.11,-0.04,13.5,79.0,-61.19
60096,-0.04,0.95,9.78,-0.05,0.11,-0.04,13.5,79.0,-61.19
60099,-0.04,0.95,9.78,-0.07,0.09,-0.04,13.5,79.0,-61.19
60102,0.03,0.85,9.68,-0.07,0.09,-0.04,13.5,79.0,-61.19
60103,0.03,0.85,9.68,-0.07,0.09,-0.04,13.5,79.0,-61.19
60105,0.03,0.85,9.68,-0.07,0.09,-0.04,13.5,79.0,-61.19
60110,0.0,0.82,9.7,-0.08,0.07,-0.03,13.5,79.0,-61.19
60112,0.0,0.82,9.7,-0.08,0.07,-0.03,13.5,79.0,-61.19
60114,0.0,0.82,9.7,-0.08,0.07,-0.03,13.5,79.0,-61.19
60115,0.0,0.82,9.7,-0.08,0.07,-0.03,13.5,79.0,-61.19
60117,0.0,0.82,9.7,-0.08,0.07,-0.03,13.5,79.0,-61.19
60119,0.0,0.82,9.7,-0.08,0.07,-0.03,13.5,79.0,-61.19
60121,0.0,0.83,9.7,-0.08,0.06,-0.02,14.25,78.75,-60.69
60123,0.0,0.83,9.7,-0.08,0.06,-0.02,14.25,78.75,-60.69
60124,0.0,0.83,9.7,-0.08,0.06,-0.02,14.25,78.75,-60.69
60126,0.0,0.83,9.7,-0.08,0.06,-0.02,14.25,78.75,-60.69
60128,0.0,0.83,9.7,-0.08,0.06,-0.02,14.25,78.75,-60.69
60130,0.0,0.83,9.7,-0.08,0.06,-0.02,14.25,78.75,-60.69
60132,-0.08,0.86,9.77,-0.08,0.04,-0.02,14.25,78.75,-60.69
60133,-0.08,0.86,9.77,-0.08,0.04,-0.02,14.25,78.75,-60.69
60135,-0.08,0.86,9.77,-0.08,0.04,-0.02,14.25,78.75,-60.69
60137,-0.08,0.86,9.77,-0.08,0.04,-0.02,14.25,78.75,-60.69
60139,-0.08,0.86,9.77,-0.08,0.04,-0.02,14.25,78.75,-60.69
60140,-0.16,0.84,9.79,-0.08,0.02,-0.02,14.25,78.75,-60.69
60142,-0.16,0.84,9.79,-0.08,0.02,-0.02,14.25,78.75,-60.69
60144,-0.16,0.84,9.79,-0.08,0.02,-0.02,14.25,78.75,-60.69
60145,-0.16,0.84,9.79,-0.08,0.02,-0.02,14.25,78.75,-60.69
60151,-0.22,0.82,9.78,-0.07,-0.0,-0.02,14.25,78.75,-60.69
60153,-0.22,0.82,9.78,-0.07,-0.0,-0.02,14.25,78.75,-60.69
60154,-0.22,0.82,9.78,-0.07,-0.0,-0.02,14.25,78.75,-60.69
60156,-0.22,0.82,9.78,-0.07,-0.0,-0.02,14.25,78.75,-60.69
60161,-0.24,0.8,9.77,-0.07,-0.03,-0.02,14.25,78.75,-60.69
60163,-0.24,0.8,9.77,-0.07,-0.03,-0.02,14.25,78.75,-60.69
60165,-0.24,0.8,9.77,-0.07,-0.03,-0.02,14.25,78.75,-60.69
60167,-0.24,0.8,9.77,-0.07,-0.03,-0.02,14.25,78.75,-60.69
60168,-0.24,0.8,9.77,-0.07,-0.03,-0.02,14.25,78.75,-60.69
60170,-0.24,0.8,9.77,-0.06,-0.05,-0.02,14.56,79.75,-60.88
60172,-0.09,0.75,9.76,-0.06,-0.05,-0.02,14.56,79.75,-60.88
60174,-0.09,0.75,9.76,-0.06,-0.05,-0.02,14.56,79.75,-60.88
60175,-0.09,0.75,9.76,-0.06,-0.05,-0.02,14.56,79.75,-60.88
60177,-0.09,0.75,9.76,-0.06,-0.05,-0.02,14.56,79.75,-60.88
60179,-0.09,0.75,9.76,-0.06,-0.05,-0.02,14.56,79.75,-60.88
60181,-0.03,0.77,9.72,-0.07,-0.05,-0.01,14.56,79.75,-60.88
60183,-0.03,0.77,9.72,-0.07,-0.05,-0.01,14.56,79.75,-60.88
60184,-0.03,0.77,9.72,-0.07,-0.05,-0.01,14.56,79.75,-60.88
60186,-0.03,0.77,9.72,-0.07,-0.05,-0.01,14.56,79.75,-60.88
60188,-0.03,0.77,9.72,-0.07,-0.05,-0.01,14.56,79.75,-60.88
60190,-0.03,0.77,9.72,-0.07,-0.05,-0.01,14.56,79.75,-60.88
60191,-0.02,0.79,9.73,-0.07,-0.05,-0.01,14.56,79.75,-60.88
60193,-0.02,0.79,9.73,-0.07,-0.05,-0.01,14.56,79.75,-60.88
60195,-0.02,0.79,9.73,-0.07,-0.05,-0.01,14.56,79.75,-60.88
60197,-0.02,0.79,9.73,-0.07,-0.05,-0.01,14.56,79.75,-60.88
60201,-0.01,0.82,9.78,-0.08,-0.05,-0.01,14.56,79.75,-60.88
60203,-0.01,0.82,9.78,-0.08,-0.05,-0.01,14.56,79.75,-60.88
60205,-0.01,0.82,9.78,-0.08,-0.05,-0.01,14.56,79.75,-60.88
60208,-0.01,0.82,9.78,-0.08,-0.05,-0.0,14.56,79.75,-60.88
60212,-0.09,0.92,9.76,-0.08,-0.05,-0.0,14.56,79.75,-60.88
60213,-0.09,0.92,9.76,-0.08,-0.05,-0.0,14.56,79.75,-60.88
60215,-0.09,0.92,9.76,-0.08,-0.05,-0.0,14.56,79.75,-60.88
60217,-0.09,0.92,9.76,-0.08,-0.05,-0.0,14.56,79.75,-60.88
60218,-0.09,0.92,9.76,-0.08,-0.05,-0.0,14.56,79.75,-60.88
60220,-0.11,0.98,9.74,-0.08,-0.06,-0.01,15.19,79.56,-59.5
60222,-0.11,0.98,9.74,-0.08,-0.06,-0.01,15.19,79.56,-59.5
60224,-0.11,0.98,9.74,-0.08,-0.06,-0.01,15.19,79.56,-59.5
60225,-0.11,0.98,9.74,-0.08,-0.06,-0.01,15.19,79.56,-59.5
60227,-0.11,0.98,9.74,-0.08,-0.06,-0.01,15.19,79.56,-59.5
60229,-0.11,0.98,9.74,-0.08,-0.06,-0.01,15.19,79.56,-59.5
60231,-0.11,1.06,9.72,-0.07,-0.06,-0.01,15.19,79.56,-59.5
60233,-0.11,1.06,9.72,-0.07,-0.06,-0.01,15.19,79.56,-59.5
60234,-0.11,1.06,9.72,-0.07,-0.06,-0.01,15.19,79.56,-59.5
60236,-0.11,1.06,9.72,-0.07,-0.06,-0.01,15.19,79.56,-59.5
60238,-0.11,1.06,9.72,-0.07,-0.06,-0.01,15.19,79.56,-59.5
60241,-0.18,1.2,9.77,-0.05,-0.05,-0.01,15.19,79.56,-59.5
60242,-0.18,1.2,9.77,-0.05,-0.05,-0.01,15.19,79.56,-59.5
60244,-0.18,1.2,9.77,-0.05,-0.05,-0.01,15.19,79.56,-59.5
60251,-0.19,1.27,9.75,-0.05,-0.03,-0.02,15.19,79.56,-59.5
60253,-0.19,1.27,9.75,-0.05,-0.03,-0.02,15.19,79.56,-59.5
60254,-0.19,1.27,9.75,-0.05,-0.03,-0.02,15.19,79.56,-59.5
60261,-0.16,1.35,9.81,-0.04,-0.02,-0.03,15.19,79.56,-59.5
60262,-0.16,1.35,9.81,-0.04,-0.02,-0.03,15.19,79.56,-59.5
60264,-0.16,1.35,9.81,-0.04,-0.02,-0.03,15.19,79.56,-59.5
60266,-0.16,1.35,9.81,-0.04,-0.02,-0.03,15.19,79.56,-59.5
60268,-0.16,1.35,9.81,-0.04,-0.02,-0.03,15.19,79.56,-59.5
60269,-0.16,1.35,9.81,-0.04,-0.01,-0.03,15.0,79.25,-60.25
60271,-0.18,1.42,9.82,-0.04,-0.01,-0.03,15.0,79.25,-60.25
60273,-0.18,1.42,9.82,-0.04,-0.01,-0.03,15.0,79.25,-60.25
60275,-0.18,1.42,9.82,-0.04,-0.01,-0.03,15.0,79.25,-60.25
60276,-0.18,1.42,9.82,-0.04,-0.01,-0.03,15.0,79.25,-60.25
60278,-0.18,1.42,9.82,-0.04,-0.01,-0.03,15.0,79.25,-60.25
60280,-0.07,1.55,9.81,-0.04,-0.01,-0.03,15.0,79.25,-60.25
60282,-0.07,1.55,9.81,-0.04,-0.01,-0.03,15.0,79.25,-60.25
60283,-0.07,1.55,9.81,-0.04,-0.01,-0.03,15.0,79.25,-60.25
60285,-0.07,1.55,9.81,-0.04,-0.01,-0.03,15.0,79.25,-60.25
60287,-0.07,1.55,9.81,-0.04,-0.01,-0.03,15.0,79.25,-60.25
60291,-0.03,1.6,9.79,-0.04,0.0,-0.04,15.0,79.25,-60.25
60293,-0.03,1.6,9.79,-0.04,0.0,-0.04,15.0,79.25,-60.25
60295,-0.03,1.6,9.79,-0.04,0.0,-0.04,15.0,79.25,-60.25
60301,-0.04,1.63,9.73,-0.05,0.02,-0.04,15.0,79.25,-60.25
60302,-0.04,1.63,9.73,-0.05,0.02,-0.04,15.0,79.25,-60.25
60304,-0.04,1.63,9.73,-0.05,0.02,-0.04,15.0,79.25,-60.25
60311,-0.06,1.61,9.69,-0.05,0.02,-0.04,15.0,79.25,-60.25
60313,-0.06,1.61,9.69,-0.05,0.02,-0.04,15.0,79.25,-60.25
60314,-0.06,1.61,9.69,-0.05,0.02,-0.04,15.0,79.25,-60.25
60316,-0.06,1.61,9.69,-0.05,0.02,-0.04,15.0,79.25,-60.25
60318,-0.06,1.61,9.69,-0.05,0.02,-0.04,15.0,79.25,-60.25
