x,y,z
-1.07429174,-0.43206298000000004,0.2525646899999999
-1.08593147,-0.44671493000000007,0.24281029999999992
-1.09961658,-0.45971149000000006,0.23411944999999992
-1.11072603,-0.47076501000000004,0.22624034999999992
-1.12266972,-0.48098415000000005,0.21827154999999993
-1.1341651,-0.49014878000000006,0.21175071999999992
-1.1461576299999998,-0.49832873000000005,0.20883270999999992
-1.15600899,-0.5045417900000001,0.20883270999999992
-1.1641491099999999,-0.5094834100000001,0.20883270999999992
-1.1703680399999998,-0.5147859600000001,0.20883270999999992
-1.1747123899999998,-0.51953674,0.20616623999999992
-1.1798369199999998,-0.5260513400000001,0.20616623999999992
-1.1847856799999998,-0.5319367700000001,0.2027689199999999
-1.18813617,-0.53668592,0.2000062799999999
-1.19126461,-0.54176374,0.1963932199999999
-1.19483057,-0.5470427600000001,0.1925908599999999
-1.19838783,-0.5519912800000001,0.1879948299999999
-1.2028317899999998,-0.5573315500000001,0.18284749999999989
-1.2077387899999998,-0.5629787100000001,0.17751612999999988
-1.2128599399999997,-0.5683683400000001,0.17269524999999988
-1.2174005699999997,-0.5732744000000002,0.1687076699999999
-1.2218641399999997,-0.5785624600000002,0.1627993699999999
-1.2287659999999996,-0.5850300500000002,0.1543094599999999
-1.2389489399999996,-0.5926049700000002,0.1451143299999999
-1.2506545799999995,-0.6000693600000002,0.1375152099999999
-1.2619617199999995,-0.6067840300000003,0.1303362799999999
-1.2753637399999995,-0.6135835900000003,0.12241401999999989
-1.2896129099999996,-0.6210775200000003,0.11564758999999988
-1.3025275399999996,-0.6289084000000003,0.10957659999999989
-1.3138914299999995,-0.6369495000000003,0.10486247999999988
-1.3250953299999995,-0.6443220700000003,0.10046222999999989
-1.3390236099999995,-0.6503504900000003,0.09793376999999989
-1.3541205699999994,-0.6548674300000004,0.09793376999999989
-1.3704765999999995,-0.6581242300000003,0.1018421499999999
-1.3874949599999995,-0.6608557500000003,0.1077098999999999
-1.4034060299999995,-0.6633932400000003,0.1115833999999999
-1.4185004099999996,-0.6664811600000003,0.1144372099999999
-1.4351204199999996,-0.6705385800000003,0.1199618899999999
-1.4532227699999996,-0.6728363400000004,0.1301460599999999
-1.4727193799999996,-0.6736268700000003,0.1404419299999999
-1.4922914099999995,-0.6747672300000003,0.1480271299999999
-1.5117490399999995,-0.6750037900000003,0.1541707699999999
-1.5300925199999995,-0.6755891500000003,0.1647362199999999
-1.5496874899999995,-0.6767117400000003,0.1756090999999999
-1.5672538699999996,-0.6769049000000004,0.1855697399999999
-1.5855252799999997,-0.6771306200000003,0.19353813999999991
-1.6031181599999997,-0.6774048400000003,0.19981961999999992
-1.6151787499999997,-0.6794973000000003,0.20236659999999992
-1.6252819299999997,-0.6822327000000004,0.20607894999999993
-1.6349997799999996,-0.6853906000000004,0.21120185999999994
-1.6460595299999996,-0.6867538900000004,0.22196927999999994
-1.6596482899999996,-0.6850668100000005,0.23521008999999993
-1.6788923799999995,-0.6801919600000005,0.24606196999999994
-1.6966235899999995,-0.6747235200000005,0.2568885699999999
-1.7117115799999996,-0.6715503300000004,0.2677764899999999
-1.7251216199999995,-0.6708815400000004,0.28119591999999993
-1.7352594399999994,-0.6732069500000004,0.2918190299999999
-1.7401523299999995,-0.6768340000000004,0.29920698999999995
-1.7459830199999995,-0.6807896500000004,0.3070848199999999
-1.7556386599999996,-0.6811715400000004,0.3175234899999999
-1.7662559099999995,-0.6802921300000003,0.3268317499999999
-1.7777452699999994,-0.6793460600000003,0.33365865999999994
-1.7901533299999994,-0.6782435100000003,0.34075588999999995
-1.8024481099999994,-0.6754623200000003,0.35418040999999995
-1.8165329899999993,-0.6715442300000003,0.3717265699999999
-1.8309970599999994,-0.6666409200000003,0.3886885699999999
-1.8434212599999995,-0.6610530600000003,0.4054824899999999
-1.8562392499999996,-0.6557651500000004,0.4213309499999999
-1.8678630299999996,-0.6519408100000004,0.43455274999999993
-1.8756985699999997,-0.6496839800000004,0.4470572199999999
-1.8832202199999997,-0.6477733400000004,0.45853125999999994
-1.8908811799999996,-0.6452175400000004,0.46942070999999996
-1.9025236199999995,-0.6399595500000004,0.48514097999999994
-1.9154487899999995,-0.6324210600000004,0.5018014599999999
-1.9283289899999994,-0.6229846900000005,0.5187017199999999
-1.9399244999999994,-0.6131357600000005,0.5336183999999999
-1.9479372299999993,-0.6064444800000005,0.5384977099999999
-1.9562220299999993,-0.6008310100000005,0.5433209499999999
-1.9635569899999992,-0.5951092600000005,0.55295513
-1.973165599999999,-0.5887026500000005,0.56263968
-1.983630369999999,-0.5817667800000006,0.57125039
-1.989606229999999,-0.5782245300000006,0.58022326
-1.996797159999999,-0.5746110200000006,0.58965492
-2.003732049999999,-0.5703579900000006,0.6005622199999999
-2.013842119999999,-0.5646914800000007,0.6119312899999999
-2.0254155799999993,-0.5583121300000007,0.6251806699999999
-2.035678629999999,-0.5535923900000007,0.6372632799999999
-2.040721099999999,-0.5533705100000007,0.6451414699999999
-2.046609799999999,-0.5534575200000007,0.6548034199999999
-2.0502220999999987,-0.5528938300000007,0.6636490299999999
-2.0502220999999987,-0.5521553900000007,0.6724961999999999
-2.0502220999999987,-0.5531445900000007,0.6784660999999998
-2.0502220999999987,-0.5528677700000008,0.6853378199999999
-2.0502220999999987,-0.5528930400000007,0.6907362699999999
-2.047779229999999,-0.5525963300000007,0.6964115399999999
-2.047779229999999,-0.5536953600000007,0.70169222
-2.047779229999999,-0.5542185400000007,0.70696491
-2.047779229999999,-0.5549723400000007,0.7120414199999999
-2.047779229999999,-0.5564273900000007,0.7169732299999999
-2.045234049999999,-0.5567551000000007,0.7224798199999999
-2.042810829999999,-0.5577831700000008,0.7275671899999999
-2.040531289999999,-0.5585488000000007,0.7331070099999999
-2.0372014699999994,-0.5587202600000007,0.7391309599999999
-2.0326681299999994,-0.5584659100000008,0.7453101399999998
-2.0260295199999994,-0.5580428300000008,0.7529033199999998
-2.0180279099999994,-0.5569668500000008,0.7620546799999999
-2.0111305199999996,-0.5574316000000008,0.7721770099999998
-2.0048506799999997,-0.5578673100000008,0.7812071999999999
-1.9996506899999997,-0.5581645400000008,0.7894655299999999
-1.9956369999999997,-0.5582920400000008,0.7971355499999999
-1.9897890999999996,-0.5576854100000007,0.8043798299999999
-1.9832994699999997,-0.5558914100000008,0.8123942699999999
-1.9767156299999997,-0.5539312200000007,0.8211587999999999
-1.9693807499999998,-0.5520591600000008,0.8297824199999999
-1.9626276399999998,-0.5507791100000008,0.8377266299999999
-1.9562987399999998,-0.5492752700000008,0.8459364899999999
-1.9511939399999998,-0.5472611800000008,0.8548161999999999
-1.9449940599999997,-0.5465009200000008,0.8618635599999999
-1.9396087799999997,-0.5442839700000008,0.8705964899999998
-1.9326443399999997,-0.5420036200000008,0.8802002399999999
-1.9258007599999998,-0.5400833700000008,0.8895564499999998
-1.9192568999999997,-0.5382123300000008,0.8976646799999999
-1.9143319899999998,-0.5372382900000008,0.9015858199999999
-1.9113367699999997,-0.5349125300000008,0.9070736199999999
-1.9082292999999997,-0.5328938200000009,0.9124919499999999
-1.9054344399999996,-0.5309660400000008,0.9174980699999999
-1.9031610499999996,-0.5297043700000008,0.9224445899999999
-1.8997394799999996,-0.5283479400000008,0.9293103199999999
-1.8944399899999995,-0.5267454900000008,0.9358016499999999
-1.8895146299999994,-0.5250381400000008,0.9420525099999999
-1.8851219499999994,-0.5239259000000008,0.9467364699999999
-1.8814840399999995,-0.5225140000000008,0.9515566299999999
-1.8794017899999995,-0.5219818200000008,0.9541602499999999
-1.8794017899999995,-0.5211612300000008,0.9570166899999999
-1.8766565499999994,-0.5198079100000008,0.9599111899999999
-1.8745692799999993,-0.5181498400000009,0.9638693999999999
-1.8721579799999994,-0.5175352700000009,0.9638693999999999
-1.8721579799999994,-0.5167515900000009,0.9638693999999999
-1.8721579799999994,-0.5160943300000009,0.9638693999999999
-1.8721579799999994,-0.5163710700000009,0.9638693999999999
-1.8721579799999994,-0.516356160000001,0.9638693999999999
-1.8721579799999994,-0.507314920000001,0.9835456799999999
-1.8636485699999994,-0.517214800000001,0.9914309099999998
-1.8425664699999993,-0.5204678000000009,1.0257687699999998
-1.8295217599999993,-0.5218646400000009,1.0366683799999998
-1.8218330799999993,-0.5222355000000009,1.0366683799999998
-1.8218330799999993,-0.5223846200000009,1.0366683799999998
-1.8218330799999993,-0.5219817500000008,1.0366683799999998
-1.8218330799999993,-0.5215542000000007,1.0366683799999998
-1.8218330799999993,-0.5211775100000008,1.0366683799999998
-1.8218330799999993,-0.5201795300000008,1.0366683799999998
-1.8218330799999993,-0.5198431200000009,1.0366683799999998
-1.8218330799999993,-0.5192729500000008,1.0366683799999998
-1.8218330799999993,-0.5183660200000009,1.0366683799999998
-1.8218330799999993,-0.5180439400000009,1.0366683799999998
-1.8218330799999993,-0.5178315500000009,1.0366683799999998
-1.8218330799999993,-0.517621900000001,1.0366683799999998
-1.8218330799999993,-0.516963610000001,1.0366683799999998
-1.8218330799999993,-0.5163494200000011,1.0366683799999998
-1.8218330799999993,-0.515819620000001,1.0366683799999998
-1.8218330799999993,-0.515329810000001,1.0366683799999998
-1.8218330799999993,-0.514704840000001,1.0366683799999998
-1.8218330799999993,-0.5140856800000011,1.0366683799999998
-1.8218330799999993,-0.5134564500000011,1.0366683799999998
-1.8218330799999993,-0.5128579400000011,1.0366683799999998
-1.8218330799999993,-0.5117811000000011,1.0366683799999998
-1.8218330799999993,-0.5110269000000011,1.0366683799999998
-1.8218330799999993,-0.5101062900000011,1.0366683799999998
-1.8218330799999993,-0.5094540100000011,1.0366683799999998
-1.8218330799999993,-0.5089880700000011,1.0366683799999998
-1.8218330799999993,-0.5083426000000011,1.0366683799999998
-1.8218330799999993,-0.5076748600000011,1.0366683799999998
-1.8218330799999993,-0.5070783400000011,1.0366683799999998
-1.8218330799999993,-0.506537400000001,1.0366683799999998
-1.8218330799999993,-0.506074600000001,1.0366683799999998
-1.8218330799999993,-0.5055582700000011,1.0366683799999998
-1.8218330799999993,-0.5052581500000011,1.0366683799999998
-1.8218330799999993,-0.504803030000001,1.0366683799999998
-1.8218330799999993,-0.504540510000001,1.0366683799999998
-1.8218330799999993,-0.504333260000001,1.0366683799999998
-1.8218330799999993,-0.505145850000001,1.0366683799999998
-1.8248430999999994,-0.510492610000001,1.0327399099999999
-1.8248430999999994,-0.510288190000001,1.0327399099999999
-1.8292767599999993,-0.5164491400000011,1.0271376799999998
-1.8292767599999993,-0.5141701000000011,1.0271376799999998
-1.8239611499999993,-0.510746070000001,1.02964168
-1.8203432699999993,-0.509319040000001,1.02964168
-1.8230429899999994,-0.514821410000001,1.0254275099999999
-1.8230429899999994,-0.514756760000001,1.0254275099999999
-1.8230429899999994,-0.5144836300000011,1.0254275099999999
-1.8204354499999993,-0.513369610000001,1.0278256899999998
-1.8204354499999993,-0.515695240000001,1.0278256899999998
-1.8204354499999993,-0.517147430000001,1.0278256899999998
-1.8204354499999993,-0.5182278700000009,1.0278256899999998
-1.8204354499999993,-0.5200034200000009,1.0278256899999998
-1.8204354499999993,-0.5220046600000009,1.0278256899999998
-1.8204354499999993,-0.5230282200000009,1.0278256899999998
-1.8234127299999994,-0.5255115500000009,1.0226568899999997
-1.8283178899999994,-0.5284742900000009,1.0204373499999997
-1.8323098199999994,-0.5321353500000009,1.0171223399999998
-1.8360455699999993,-0.5345716000000009,1.0171223399999998
-1.8360455699999993,-0.5349560000000009,1.0171223399999998
-1.8360455699999993,-0.5349724700000009,1.0171223399999998
-1.8360455699999993,-0.5342133100000009,1.0171223399999998
-1.8360455699999993,-0.535386760000001,1.0171223399999998
-1.8327506999999994,-0.534170740000001,1.0171223399999998
-1.8299012999999995,-0.531768170000001,1.0171223399999998
-1.8251563799999995,-0.528818390000001,1.0171223399999998
-1.8251563799999995,-0.528996720000001,1.0171223399999998
-1.8221912799999995,-0.5274250000000009,1.0171223399999998
-1.8181463599999996,-0.5253797000000009,1.0171223399999998
-1.8121415699999996,-0.5236529700000009,1.0171223399999998
-1.8092071299999997,-0.5229000700000009,1.0171223399999998
-1.8050759299999997,-0.520855420000001,1.0171223399999998
-1.8015110899999998,-0.517540730000001,1.0207293299999998
-1.7976821699999999,-0.515261480000001,1.0207293299999998
-1.7976821699999999,-0.515407020000001,1.0207293299999998
-1.7999275,-0.5193540600000011,1.0207293299999998
-1.7999275,-0.5160878400000011,1.0207293299999998
-1.7963439399999999,-0.5083872800000011,1.0264844499999997
-1.78723412,-0.5056761400000012,1.0264844499999997
-1.78723412,-0.5054518000000011,1.0264844499999997
-1.78723412,-0.5070487500000012,1.0264844499999997
-1.78723412,-0.5078957100000011,1.0264844499999997
-1.78453738,-0.5056083800000011,1.0264844499999997
-1.78453738,-0.5088686400000011,1.0239768099999997
-1.78832111,-0.5090980400000011,1.0239768099999997
-1.78832111,-0.5091878500000011,1.0239768099999997
-1.78832111,-0.5098246100000011,1.0239768099999997
-1.78832111,-0.5087882100000011,1.0288704799999997
-1.78369547,-0.5064140100000011,1.0288704799999997
-1.78932797,-0.5122754300000011,1.0258788499999998
-1.78932797,-0.5126284400000011,1.0258788499999998
-1.78932797,-0.509214280000001,1.0302571099999998
-1.78673048,-0.507082380000001,1.0302571099999998
-1.78088345,-0.501369880000001,1.0338922299999997
-1.78088345,-0.501294040000001,1.0338922299999997
-1.77618849,-0.499526860000001,1.0338922299999997
-1.77299823,-0.49582771000000103,1.0361552199999997
-1.77087775,-0.49572826000000103,1.0361552199999997
-1.77087775,-0.494895360000001,1.0361552199999997
-1.76708263,-0.494480370000001,1.0361552199999997
-1.76449615,-0.490180890000001,1.0396146099999997
-1.76032199,-0.485407950000001,1.0433460899999996
-1.75122085,-0.490444010000001,1.0433460899999996
-1.74363471,-0.486625280000001,1.0489899399999996
-1.74916391,-0.48445289000000097,1.0529868299999996
-1.74916391,-0.48417726000000094,1.0529868299999996
-1.74210546,-0.47802549000000094,1.0576916299999997
-1.73907223,-0.47487686000000096,1.0601676699999996
-1.73201296,-0.47192562000000093,1.0601676699999996
-1.72538781,-0.46978298000000096,1.0601676699999996
-1.72918489,-0.470776730000001,1.0601676699999996
-1.73259971,-0.47399928000000097,1.0601676699999996
-1.73259971,-0.47452186000000096,1.0575514199999996
-1.73259971,-0.47306251000000094,1.0607324599999997
-1.73259971,-0.47106617000000095,1.0628355699999996
-1.72960099,-0.46778741000000096,1.0655565499999997
-1.72600483,-0.46456266000000096,1.0655565499999997
-1.7228147,-0.46200012000000096,1.0655565499999997
-1.71938919,-0.46045128000000096,1.0655565499999997
-1.71636302,-0.45946609000000094,1.0655565499999997
-1.71636302,-0.45883617000000093,1.0655565499999997
-1.71636302,-0.4601205400000009,1.0655565499999997
-1.71636302,-0.4622976200000009,1.0632102599999997
-1.71846448,-0.46417820000000093,1.0632102599999997
-1.71846448,-0.46494940000000096,1.0632102599999997
-1.71846448,-0.464883450000001,1.0632102599999997
-1.71846448,-0.464576230000001,1.0632102599999997
-1.71846448,-0.46422137000000097,1.0632102599999997
-1.71846448,-0.46440012000000097,1.0632102599999997
-1.71846448,-0.46422076000000095,1.0632102599999997
-1.71846448,-0.46377382000000095,1.0632102599999997
-1.71846448,-0.46025259000000096,1.0632102599999997
-1.7151451199999999,-0.457507570000001,1.0597992599999997
-1.71155752,-0.45130606000000095,1.0671414399999997
-1.70671646,-0.449095300000001,1.0671414399999997
-1.70671646,-0.44894365000000097,1.0671414399999997
-1.70671646,-0.44947804000000097,1.0671414399999997
-1.70671646,-0.45052540000000096,1.0693872499999997
-1.70671646,-0.44966197000000097,1.0693872499999997
-1.70671646,-0.447232170000001,1.0693872499999997
-1.70671646,-0.445491060000001,1.0693872499999997
-1.70671646,-0.443905380000001,1.0693872499999997
-1.70671646,-0.442447140000001,1.0693872499999997
-1.70671646,-0.441223870000001,1.0693872499999997
-1.70671646,-0.44016173000000103,1.0693872499999997
-1.70671646,-0.438803160000001,1.0693872499999997
-1.70671646,-0.43762794000000105,1.0693872499999997
-1.70671646,-0.43614685000000103,1.0693872499999997
-1.70671646,-0.43464996000000106,1.0693872499999997
-1.70671646,-0.43334261000000107,1.0693872499999997
-1.70671646,-0.43264439000000104,1.0693872499999997
